Ticker,Date,Open,High,Low,Close,Adj Close,Volume
JPM,1/7/2016,61.459999,62,60.080002,60.27,52.034813,27630900
JPM,1/8/2016,61.130001,61.27,58.849998,58.919998,50.869278,22373300
JPM,1/11/2016,58.830002,59.220001,58.040001,58.830002,50.791569,20925500
JPM,1/12/2016,59.450001,59.560001,58.099998,58.959999,50.903812,22971600
JPM,1/13/2016,59.459999,59.68,56.91,57.34,49.505157,28808100
JPM,1/14/2016,58.16,59.380001,57.290001,58.200001,50.247646,31296300
JPM,1/15/2016,56.450001,57.57,56.220001,57.040001,49.246151,38131700
JPM,1/19/2016,57.73,57.970001,56.509998,57.009998,49.220245,22818900
JPM,1/20/2016,55.630001,56.18,54.66,55.509998,47.925201,34646100
JPM,1/21/2016,55.740002,56.52,55.060001,55.25,47.700737,31301100
JPM,1/22/2016,56.439999,57.16,56.299999,56.950001,49.168446,22732200
JPM,1/25/2016,56.48,56.849998,55.599998,55.66,48.05471,21114400
JPM,1/26/2016,55.849998,57.150002,55.810001,57.080002,49.280689,17535700
JPM,1/27/2016,57.080002,58.27,56.560001,57.040001,49.246151,20560000
JPM,1/28/2016,57.52,57.970001,56.630001,57.279999,49.45335,15497900
JPM,1/29/2016,57.830002,59.540001,57.509998,59.5,51.370014,26992200
JPM,2/1/2016,59.16,59.650002,58.439999,58.860001,50.817471,16807900
JPM,2/2/2016,57.880001,57.98,56.75,57.029999,49.237518,22448200
JPM,2/3/2016,57.369999,57.799999,55.02,57.41,49.56559,31543200
JPM,2/4/2016,57.060001,58.52,57.060001,58.400002,50.420319,21651300
JPM,2/5/2016,58.580002,59.139999,57.419998,57.75,49.859138,22001300
JPM,2/8/2016,56.689999,56.919998,55.540001,56.540001,48.814472,28267600
JPM,2/9/2016,55.290001,56.689999,55.130001,56.200001,48.520927,26300000
JPM,2/10/2016,56.57,57.41,55.470001,55.52,47.933846,22389600
JPM,2/11/2016,53.900002,53.91,52.5,53.07,45.8186,44334700
JPM,2/12/2016,55.650002,57.57,55.169998,57.490002,49.634663,37011400
JPM,2/16/2016,58.23,58.599998,57.639999,58.349998,50.377144,23730700
JPM,2/17/2016,58.849998,59.25,58.389999,58.77,50.739761,21580100
JPM,2/18/2016,58.84,58.860001,57.25,57.810001,49.910942,17037800
JPM,2/19/2016,57.5,58.169998,57.080002,57.82,49.919571,15658200
JPM,2/22/2016,58.509998,58.880001,58.419998,58.57,50.567089,14882800
JPM,2/23/2016,57.900002,58.09,55.959999,56.119999,48.451862,31772500
JPM,2/24/2016,55.200001,56.209999,54.330002,56.139999,48.469131,25560100
JPM,2/25/2016,56.130001,57.029999,56.040001,57.009998,49.220245,14473300
JPM,2/26/2016,57.639999,58.110001,57.139999,57.540001,49.677841,20947500
JPM,2/29/2016,57.41,57.610001,56.290001,56.299999,48.607258,19554100
JPM,3/1/2016,56.759998,59.200001,56.669998,59.200001,51.111015,23958100
JPM,3/2/2016,59.200001,59.900002,58.959999,59.759998,51.59449,20943100
JPM,3/3/2016,59.580002,59.959999,59.099998,59.959999,51.76717,15790600
JPM,3/4/2016,60.099998,60.549999,59.529999,60.049999,51.84486,18459000
JPM,3/7/2016,59.540001,60.049999,59.32,59.939999,51.749901,12832400
JPM,3/8/2016,59.209999,59.5,58.68,58.779999,50.748402,14132900
JPM,3/9/2016,59.150002,59.540001,58.68,59.119999,51.041943,13238800
JPM,3/10/2016,59.59,59.669998,57.810001,58.610001,50.601631,21139200
JPM,3/11/2016,59.389999,59.509998,58.650002,59.34,51.231888,21055000
JPM,3/14/2016,59.150002,59.310001,58.599998,59.119999,51.041943,13436100
JPM,3/15/2016,58.540001,59.209999,58.43,59.200001,51.111015,10910500
JPM,3/16/2016,58.98,59.75,58.470001,58.919998,50.869278,17423900
JPM,3/17/2016,58.77,59.130001,57.990002,58.75,50.722504,19405700
JPM,3/18/2016,60.049999,60.970001,59.66,60.48,52.216122,29570200
