Ticker,Date,Open,High,Low,Close,Adj Close,Volume
PG,1/7/2016,76.849998,77.599998,76.07,77.18,66.4356,11973900
PG,1/8/2016,77.360001,77.480003,75.669998,75.970001,65.394058,9676400
PG,1/11/2016,76.169998,77.040001,75.599998,76.669998,65.996597,10209200
PG,1/12/2016,77,77.019997,75.75,76.510002,65.858887,8774700
PG,1/13/2016,76.970001,76.989998,75.790001,75.849998,65.290749,9310100
PG,1/14/2016,76.099998,76.949997,75.879997,76.150002,65.548996,12835100
PG,1/15/2016,74.5,75.68,74.470001,74.980003,64.54187,17023900
PG,1/19/2016,75.800003,76.910004,75.720001,76.730003,66.048264,13457300
PG,1/20/2016,75.290001,76.089996,74.459999,75.830002,65.842461,17795000
PG,1/21/2016,76.019997,77.18,75.410004,76.720001,66.615257,12712900
PG,1/22/2016,77.400002,77.970001,76.550003,77.360001,67.170959,9465800
PG,1/25/2016,77.199997,77.360001,76.559998,76.849998,66.728127,9870400
PG,1/26/2016,78,79.580002,77.540001,78.809998,68.429977,16374800
PG,1/27/2016,78.529999,79.849998,78.150002,78.800003,68.421288,10816100
PG,1/28/2016,79.400002,80,78.610001,79.82,69.306946,9895100
PG,1/29/2016,79.980003,82,79.830002,81.690002,70.930649,19895000
PG,2/1/2016,81.209999,81.400002,80.529999,81.120003,70.435738,9657200
PG,2/2/2016,80.089996,80.540001,79.809998,80.220001,69.654259,9116400
PG,2/3/2016,80.480003,81.239998,80.019997,81.099998,70.418358,10149600
PG,2/4/2016,80.849998,81.099998,80.330002,80.699997,70.071045,8295100
PG,2/5/2016,80.580002,81.199997,80.57,81.199997,70.505188,9957600
PG,2/8/2016,80.290001,82.720001,80.290001,82.620003,71.738167,16530200
PG,2/9/2016,81.830002,83,81.019997,82.639999,71.755524,14308900
PG,2/10/2016,82.910004,83,81.459999,81.620003,70.869865,10585400
PG,2/11/2016,80.389999,80.989998,79.629997,79.900002,69.376411,12343900
PG,2/12/2016,80.360001,81.019997,79.790001,80.989998,70.322845,9306100
PG,2/16/2016,81.989998,81.989998,80.839996,81.470001,70.739624,9352600
PG,2/17/2016,81.650002,82.830002,81.510002,82.449997,71.590553,10892900
PG,2/18/2016,82.230003,82.32,81.209999,81.980003,71.182442,7702600
PG,2/19/2016,81.959999,82.260002,81.400002,81.790001,71.017471,7709600
PG,2/22/2016,81.790001,82.669998,81.709999,82.129997,71.312683,6916500
PG,2/23/2016,82,82.459999,81.610001,81.809998,71.034828,5840600
PG,2/24/2016,81.260002,81.639999,80.660004,81.559998,70.817764,6759800
PG,2/25/2016,81.699997,82.339996,81.470001,82.339996,71.495033,6789700
PG,2/26/2016,82.519997,82.650002,80.949997,81.099998,70.418358,9281100
PG,2/29/2016,81.099998,81.349998,80.209999,80.290001,69.715042,11065300
PG,3/1/2016,80.540001,81.360001,80.529999,81.230003,70.531242,9483900
PG,3/2/2016,81.580002,82.660004,80.849998,82.550003,71.677391,12096600
PG,3/3/2016,82.540001,82.93,82.18,82.839996,71.929184,8747100
PG,3/4/2016,82.620003,83.739998,82.260002,83.489998,72.493576,9406700
PG,3/7/2016,83.18,83.699997,83,83.099998,72.154922,6792400
PG,3/8/2016,82.970001,83.75,82.669998,83.059998,72.120216,7788400
PG,3/9/2016,83.300003,83.690002,82.68,82.959999,72.033386,8954800
PG,3/10/2016,83.129997,83.230003,81.75,82.279999,71.44294,10385600
PG,3/11/2016,82.75,82.800003,81.440002,81.75,70.982742,11109500
PG,3/14/2016,81.57,81.849998,80.68,81.169998,70.479134,12389300
PG,3/15/2016,81,81.459999,80.760002,81.309998,70.6007,9297800
PG,3/16/2016,81.309998,81.800003,80.480003,81.339996,70.62674,9490300
PG,3/17/2016,81.290001,83.230003,81.279999,82.75,71.851044,12061500
PG,3/18/2016,82.860001,83.5,82.440002,83.150002,72.198364,33635200
PG,3/21/2016,83.120003,83.870003,82.910004,83.32,72.34597,8625600
PG,3/22/2016,83.279999,83.32,82.489998,82.739998,71.842361,7205900
PG,3/23/2016,82.720001,83.489998,82.580002,82.82,71.911827,5594600
PG,3/24/2016,82.459999,83.120003,82.43,82.889999,71.972595,6645700
PG,3/28/2016,82.989998,83.449997,82.519997,82.620003,71.738167,4988500
PG,3/29/2016,82.660004,83.089996,82.160004,82.800003,71.894463,6731400
PG,3/30/2016,83.089996,83.360001,82.650002,82.68,71.79026,6925400
PG,3/31/2016,82.75,83,82.150002,82.309998,71.468987,6819200
PG,4/1/2016,82,83.620003,81.93,83.529999,72.528305,8028600
PG,4/4/2016,83.650002,83.650002,83.029999,83.209999,72.25045,5593400
PG,4/5/2016,83.160004,83.559998,82.989998,83.160004,72.207039,5259100
PG,4/6/2016,83.139999,83.839996,83.080002,83.809998,72.771423,6292100
PG,4/7/2016,83.239998,83.68,82.870003,83.239998,72.276512,6655900
PG,4/8/2016,83.440002,83.449997,82.769997,83.199997,72.24176,5453000
PG,4/11/2016,83.029999,83.339996,82.660004,82.730003,71.833687,7081500
PG,4/12/2016,82.709999,83.209999,82.449997,82.830002,71.920502,7081600
PG,4/13/2016,83.050003,83.43,81.839996,82.459999,71.599243,11738600
PG,4/14/2016,81.949997,82.370003,81.540001,82.010002,71.79184,6904400
PG,4/15/2016,82.050003,82.43,81.849998,82.300003,72.045685,7299300
PG,4/18/2016,82.300003,82.989998,82.019997,82.830002,72.509659,5628000
PG,4/19/2016,82.910004,83.699997,82.849998,83.279999,72.90358,6606100
PG,4/20/2016,83.290001,83.339996,81.480003,81.550003,71.389122,9124200
PG,4/21/2016,81.040001,81.309998,80.550003,80.800003,70.73259,8802100
PG,4/22/2016,80.400002,80.949997,79.910004,80.949997,70.863899,8027700
PG,4/25/2016,80.919998,81.480003,80.419998,81.410004,71.266594,7672800
PG,4/26/2016,81.5,81.5,79.209999,79.550003,69.638336,13742300
PG,4/27/2016,79.470001,80.150002,79.099998,79.889999,69.935974,7689700
PG,4/28/2016,79.480003,80.269997,79.389999,79.760002,69.822159,7615900
PG,4/29/2016,79.669998,80.150002,79.370003,80.120003,70.137314,9391000
PG,5/2/2016,80.019997,81.300003,80.019997,80.970001,70.881409,7862600
PG,5/3/2016,80.800003,81.699997,80.690002,81.099998,70.995209,7617500
PG,5/4/2016,80.870003,81.769997,80.870003,81.599998,71.432907,7365900
PG,5/5/2016,81.599998,82.089996,80.919998,81.300003,71.17028,6399500
PG,5/6/2016,81.419998,82.25,81.169998,82.129997,71.896866,6297200
PG,5/9/2016,82.209999,82.730003,81.970001,82.120003,71.888115,6718800
PG,5/10/2016,82.150002,82.68,82.120003,82.480003,72.203255,6222400
PG,5/11/2016,82.5,82.889999,82.129997,82.150002,71.914383,5975000
PG,5/12/2016,82.480003,82.739998,82.110001,82.410004,72.141991,4925000
PG,5/13/2016,82.419998,82.419998,81,81.230003,71.109016,6579000
PG,5/16/2016,81.010002,81.889999,80.75,81.629997,71.459167,6497200
PG,5/17/2016,81.639999,82.059998,80.330002,80.620003,70.575005,10188200
PG,5/18/2016,80.589996,80.769997,79.410004,79.849998,69.900948,8344100
PG,5/19/2016,79.639999,80.220001,79.449997,80.190002,70.198593,6242500
PG,5/20/2016,80.440002,80.5,79.790001,80.019997,70.049774,6526800
PG,5/23/2016,80.050003,80.330002,79.849998,80.199997,70.207321,5620600
PG,5/24/2016,80.300003,81.379997,80.300003,80.970001,70.881409,6293300
PG,5/25/2016,81.080002,81.769997,81.010002,81.480003,71.327873,6049800
PG,5/26/2016,81.480003,81.599998,81.089996,81.220001,71.100258,4622300
PG,5/27/2016,81.269997,81.660004,81.160004,81.43,71.284081,4322200
PG,5/31/2016,81.580002,81.82,80.739998,81.040001,70.942688,6705000
PG,6/1/2016,80.949997,81.800003,80.860001,81.790001,71.599236,6184100
PG,6/2/2016,81.529999,81.949997,81.330002,81.949997,71.739296,5186300
PG,6/3/2016,81.93,82.489998,81.779999,82.470001,72.194511,6306700
PG,6/6/2016,82.400002,82.830002,82.230003,82.769997,72.457123,5292300
PG,6/7/2016,82.760002,82.889999,82.25,82.32,72.063194,6327500
PG,6/8/2016,82.370003,82.75,82.019997,82.650002,72.352081,4712600
PG,6/9/2016,82.580002,83.260002,82.43,83.169998,72.807297,6144900
PG,6/10/2016,82.769997,83.339996,82.610001,83.199997,72.833542,6840800
PG,6/13/2016,82.959999,83.400002,82.529999,82.57,72.282059,6167400
PG,6/14/2016,82.550003,83.370003,82.269997,83.349998,72.964859,6868600
PG,6/15/2016,83.400002,83.5,82.82,82.949997,72.614693,7082200
PG,6/16/2016,82.669998,83.610001,82.660004,83.410004,73.01738,6630100
PG,6/17/2016,83.309998,83.440002,82.349998,83.129997,72.772278,11741700
PG,6/20/2016,83.519997,83.699997,83.029999,83.040001,72.693489,6164300
PG,6/21/2016,83.089996,83.779999,83.089996,83.410004,73.01738,6594700
PG,6/22/2016,83.5,83.760002,83.290001,83.57,73.157455,4940100
PG,6/23/2016,83.809998,84.209999,83.57,84.209999,73.717712,7361300
PG,6/24/2016,82.610001,83.82,81.989998,82.260002,72.010674,12401100
PG,6/27/2016,81.830002,81.889999,81,81.230003,71.109016,9601800
PG,6/28/2016,81.440002,82.489998,80.949997,82.459999,72.18576,9257100
PG,6/29/2016,82.959999,83.910004,82.910004,83.910004,73.455078,7927500
PG,6/30/2016,83.910004,84.800003,83.82,84.669998,74.120392,10969300
PG,7/1/2016,84.519997,84.989998,84.510002,84.779999,74.21669,9531100
PG,7/5/2016,84.480003,85.949997,84.449997,85.440002,74.794472,11403100
PG,7/6/2016,85.370003,85.5,84.739998,85.029999,74.435532,8356500
PG,7/7/2016,85.230003,85.239998,84.529999,84.830002,74.260468,7905700
PG,7/8/2016,84.980003,85.900002,84.769997,85.769997,75.083321,6827300
PG,7/11/2016,85.610001,85.949997,84.910004,85.75,75.065842,6156800
PG,7/12/2016,85.489998,85.940002,85.190002,85.75,75.065842,6649800
PG,7/13/2016,85.809998,86.150002,85.410004,85.889999,75.188393,7572100
PG,7/14/2016,86.440002,86.889999,85.849998,85.870003,75.170891,11342600
PG,7/15/2016,86.25,86.480003,85.790001,86.010002,75.293457,8491300
PG,7/18/2016,86.019997,86.050003,85.699997,85.93,75.223389,4781300
PG,7/19/2016,85.669998,86.18,85.559998,86.169998,75.433495,6078200
PG,7/20/2016,85.379997,85.730003,85.129997,85.32,75.274696,6289000
PG,7/21/2016,85.019997,85.370003,84.879997,85.260002,75.221756,5407000
PG,7/22/2016,85.5,85.980003,85.449997,85.720001,75.627594,6165600
PG,7/25/2016,85.529999,85.800003,85.150002,85.800003,75.698189,5605300
PG,7/26/2016,85.68,86.080002,85.169998,85.269997,75.230591,5379300
PG,7/27/2016,85.239998,85.300003,84.32,84.459999,74.515961,7744700
PG,7/28/2016,84.419998,84.980003,84.400002,84.809998,74.824738,5911600
PG,7/29/2016,84.889999,85.790001,84.800003,85.589996,75.512909,7520900
PG,8/1/2016,85.440002,86.580002,85.419998,86.410004,76.236359,10420600
PG,8/2/2016,87.019997,87.150002,86.239998,86.760002,76.545158,13083200
PG,8/3/2016,86.510002,86.720001,85.459999,85.970001,75.848183,8192100
PG,8/4/2016,86.120003,86.529999,85.800003,86.050003,75.918747,5564100
PG,8/5/2016,86.080002,86.440002,85.529999,85.779999,75.680527,6729700
PG,8/8/2016,85.610001,85.900002,85.129997,85.760002,75.662903,5388200
PG,8/9/2016,85.860001,86.339996,85.68,85.989998,75.865807,4158800
PG,8/10/2016,86.260002,86.82,86,86.309998,76.148117,5981400
PG,8/11/2016,86.699997,87,86.400002,86.730003,76.518684,7387100
PG,8/12/2016,86.919998,87.449997,86.779999,87.040001,76.792183,8063400
PG,8/15/2016,87.519997,87.57,86.989998,87.019997,76.774529,6871200
PG,8/16/2016,86.980003,87.400002,86.470001,86.580002,76.386337,8071100
PG,8/17/2016,86.449997,87.110001,85.970001,86.959999,76.721596,6762100
PG,8/18/2016,86.940002,87.459999,86.940002,87.440002,77.145088,7082800
PG,8/19/2016,87.199997,87.410004,87.050003,87.309998,77.030388,6199900
PG,8/22/2016,87.139999,87.209999,86.580002,86.849998,76.62455,5921100
PG,8/23/2016,87.129997,87.5,87.040001,87.400002,77.109802,5420100
PG,8/24/2016,87.32,87.449997,86.559998,87.309998,77.030388,5713300
PG,8/25/2016,87.300003,87.940002,87.040001,87.900002,77.550926,10595500
PG,8/26/2016,87.870003,88.5,87.169998,87.580002,77.2686,16408200
PG,8/29/2016,87.389999,88.400002,87.32,88.300003,77.903831,8934500
PG,8/30/2016,87.720001,88.300003,87.459999,87.540001,77.233307,11619400
PG,8/31/2016,87.75,87.849998,87.029999,87.309998,77.030388,11407800
PG,9/1/2016,87.360001,88.309998,86.980003,88.309998,77.912659,29793300
PG,9/2/2016,88.480003,88.870003,88.040001,88.199997,77.815628,17470400
PG,9/6/2016,88.25,88.639999,87.879997,88.639999,78.203796,14472100
PG,9/7/2016,88.309998,88.410004,87.709999,87.949997,77.595047,17556400
PG,9/8/2016,87.949997,88.18,87.629997,87.779999,77.445076,23465700
PG,9/9/2016,87.099998,87.169998,86.239998,86.239998,76.08638,21955000
PG,9/12/2016,86.040001,88.379997,85.959999,88.25,77.859726,16105700
PG,9/13/2016,87.550003,87.910004,87.010002,87.050003,76.801003,19682700
PG,9/14/2016,87.120003,87.599998,86.870003,87.010002,76.765717,25397900
PG,9/15/2016,86.75,88.269997,86.75,88.059998,77.692101,13833600
PG,9/16/2016,87.620003,88.110001,87.300003,88.050003,77.683273,23518300
PG,9/19/2016,87.919998,88.949997,87.25,88.370003,77.965584,19173900
PG,9/20/2016,88.5,88.949997,88.18,88.580002,78.150864,33986500
PG,9/21/2016,88.540001,88.790001,86.440002,87.800003,77.462708,55409800
PG,9/22/2016,87.769997,89.300003,87.769997,88.989998,78.512566,52692700
PG,9/23/2016,88.629997,88.940002,87.489998,87.760002,77.427414,48281400
PG,9/26/2016,87.419998,88.43,86.610001,87.849998,77.506813,60276600
PG,9/27/2016,88.059998,88.809998,87.660004,88.360001,77.956764,65150800
PG,9/28/2016,88.980003,89.730003,88.470001,89.459999,78.927254,89806000
PG,9/29/2016,89.160004,89.269997,87.540001,88.230003,77.842087,74587500
PG,9/30/2016,88.300003,90.220001,88.290001,89.75,79.183121,123735700
PG,10/3/2016,89.349998,89.449997,88.410004,88.660004,78.221451,26789500
PG,10/4/2016,88.290001,88.68,87.949997,88.349998,77.947952,23317600
PG,10/5/2016,88.480003,89,88.209999,88.849998,78.389084,64580300
PG,10/6/2016,88.610001,89.730003,88.470001,89.220001,78.715523,61462800
