date,open,high,low,close,adj_close,volume,high_low,pct_change,mdav5,ema5,ema26,ema12,macd,macd_signalline
2019-01-14,24.82999992,25.40999985,24.82999992,25.30999947,21.95572853,8192800,0.5799999299999996,,,,,,,
2019-01-15,25.38999939,25.69000053,25.30999947,25.45000076,22.07717705,5959600,0.3800010599999979,,,,,,,
2019-01-16,26.03000069,26.09000015,25.75,25.86000061,22.43283844,8669400,0.3400001500000016,,,,,,,
2019-01-17,25.59000015,26.25,25.56999969,26.15999985,22.693080899999998,9095400,0.6800003100000005,,,,,,,
2019-01-18,26.38999939,26.60000038,26.23999977,26.39999962,22.90127373,11163800,0.36000061000000017,,25.836000062,25.94010968249194,,,,
2019-01-22,26.14999962,26.31999969,26.06999969,26.15999985,22.693080899999998,9441300,0.25,0.033583598421363714,26.006000137999997,25.99521154651639,,,,
2019-01-23,26.30999947,26.36000061,25.54999924,25.81999969,22.39813995,7168300,0.8100013700000019,0.014538221950799679,26.079999924,25.954704912201965,,,,
2019-01-24,25.86000061,26.73999977,25.73999977,26.5,22.98802185,9589100,1.0,0.02474869203399832,26.207999801999996,26.07312911042975,,,,
2019-01-25,26.70000076,26.95999908,26.46999931,26.67000008,23.13549232,9622100,0.4899997700000007,0.019495432195810958,26.309999847999997,26.196521967778857,,,,
2019-01-28,26.32999992,26.60000038,26.20000076,26.57999992,23.05741692,7490500,0.3999996199999991,0.006818100680376471,26.345999908,26.27274548308517,,,,
2019-01-29,26.70999908,26.79999924,26.45999908,26.68000031,23.14416313,6079600,0.3400001599999989,0.019877522668154013,26.45,26.351177262824173,,,,
2019-01-30,26.79999924,27.12000084,26.69000053,27.02000046,23.43910789,6270700,0.4300003100000005,0.04647564227760781,26.690000154,26.476729291189713,,26.339163887481003,,
2019-01-31,27.17000008,27.17000008,26.06999969,26.93000031,23.36103439,10331900,1.1000003900000017,0.016226387047739932,26.776000216,26.560063168407215,,26.40943764518937,,
2019-02-01,27.04999924,27.51000023,26.85000038,27.43000031,23.79477119,9693300,0.6599998499999984,0.02849642708619049,26.928000262,26.717299272149862,,26.525928290631597,,
2019-02-04,27.25,27.37999916,26.98999977,27.37000084,23.74272346,5365300,0.38999938999999983,0.029721739532998726,27.086000445999996,26.83363360127741,,26.61881638882998,,
2019-02-05,27.25,27.44000053,27.17000008,27.35000038,23.72537422,5067600,0.2700004499999977,0.025112642299285337,27.22000046,26.92461576457152,,26.696701479236907,,
2019-02-06,27.14999962,27.32999992,27.02000046,27.05999947,23.47380638,5883300,0.3099994600000002,0.0014803673485714874,27.228000262000002,26.948244750528378,,26.734287277341586,,
2019-02-07,26.90999985,27.03000069,26.37000084,26.68000031,23.14416313,6726000,0.6599998500000019,-0.009283461356181855,27.178000262,26.90179255099963,,26.728816072622635,,
2019-02-08,26.63999939,26.88999939,26.21999931,26.87999916,23.31765938,7757200,0.6700000800000012,-0.02005111989479902,27.068000032000004,26.89804295352591,,26.74369768678588,,
2019-02-11,26.75,26.82999992,26.60000038,26.71999931,23.17886543,9768300,0.2299995399999979,-0.023748666868396495,26.937999726000005,26.86757426607055,,26.741414075124663,,
2019-02-12,27.01000023,27.05999947,26.55999947,26.72999954,23.18754005,10090600,0.5,-0.02266915434137251,26.813999558,26.844135667002565,,26.74033512623362,,
2019-02-13,26.87999916,27.26000023,26.86000061,27.03000069,23.44778252,9230400,0.3999996199999991,-0.0011086340058666933,26.807999802,26.87568464671642,,26.767241921159478,,
2019-02-14,26.78000069,27.02000046,26.56999969,26.86000061,23.30031395,11008300,0.45000076999999905,0.00674687691764464,26.843999862000004,26.873030577587393,,26.775722792720227,,
2019-02-15,27.20000076,27.43000031,27.04999924,27.27000046,23.65597725,11116500,0.3800010700000023,0.014509083629988373,26.922000122000004,26.940035082037394,,26.820268115855658,,
2019-02-19,27.18000031,27.59000015,27.11000061,27.42000008,23.78609657,7137100,0.47999954000000145,0.026197621356137457,27.062000276000003,27.020876678157457,,26.873613098105633,,
2019-02-20,27.45000076,27.53000069,27.29999924,27.35000038,23.72537422,5360200,0.23000145000000316,0.023194964573225674,27.18600044400001,27.076214027697475,26.803850492543102,26.915483324828568,-0.11163283228546561,-0.11163283228546561
2019-02-21,27.29999924,27.32999992,26.92000008,27.05999947,23.47380638,7616700,0.40999983999999756,0.001109864439326147,27.192000200000006,27.07349178462682,26.81869619121257,26.928047213557637,-0.10935102234506644,-0.11043187968525554
2019-02-22,27.25,27.37999916,27.06999969,27.11000061,23.51717949,6697200,0.30999947000000105,0.009307408495240477,27.242000200000007,27.07961372649655,26.835233440415553,26.94370896240483,-0.10847552198927701,-0.10970997647640739
2019-02-25,27.04000092,27.38999939,27.04000092,27.35000038,23.72537422,6535500,0.3499984699999992,0.0029335913400068137,27.258000184000007,27.12490713891704,26.863891087979702,26.978363565096814,-0.11447247711711128,-0.11109482690987754
2019-02-26,27.39999962,27.54999924,26.94000053,26.96999931,23.39573479,7273800,0.6099987099999993,-0.016411342603070977,27.16800003000001,27.098979943409763,26.869690189720654,26.977656059588014,-0.10796586986736045,-0.11033075349469425
2019-02-27,27.0,27.20999908,26.73999977,27.09000015,23.49983025,4630300,0.4699993099999986,-0.00950644520539834,27.115999984000005,27.097478038587443,26.8815222953012,26.98708661275668,-0.10556431745548167,-0.10931349930915676
2019-02-28,27.11000061,27.12999916,26.63999939,26.69000053,23.15283966,8638700,0.4899997700000007,-0.013673398970925565,27.042000196000004,27.029365858295062,26.871404958552514,26.96232203223659,-0.09091707368407498,-0.10578727421578818
2019-03-01,26.78000069,27.44000053,26.75,27.43000031,23.79477119,10921000,0.690000529999999,0.011803783702804882,27.106000136,27.096301450316965,26.900454673760624,27.001057611464365,-0.10060293770374074,-0.10487699536914838
2019-03-04,27.46999931,27.54999924,27.04000092,27.39999962,23.76874542,7259800,0.5099983199999976,0.0018280512500172819,27.115999983999995,27.147020853334787,26.92605036278247,27.033906211939374,-0.10785584915690549,-0.1053632757187628
2019-03-05,27.43000031,27.46999931,27.13999939,27.44000053,23.80344772,5494400,0.3299999199999988,0.017426805939613876,27.210000227999995,27.19593360863173,26.952015417617506,27.067163599487575,-0.11514818187006881,-0.10686559143403075
2019-03-06,27.34000015,27.45000076,27.12000084,27.35000038,23.72537422,6044500,0.32999992000000233,0.009597685072640028,27.262000273999995,27.221647682084143,26.971854345514988,27.09021210988313,-0.11835776436814172,-0.10854037289649972
2019-03-07,27.02000046,27.04999924,26.82999992,26.94000053,23.69898224,8585600,0.21999931999999944,0.023588578680633354,27.312000273999995,27.17465123668284,26.970286568055645,27.078026948052205,-0.10774037999656016,-0.10842888657695189
2019-03-08,26.73999977,26.96999931,26.38999939,26.93000031,23.69018555,5278600,0.5799999199999988,-0.004395320264476976,27.212000273999998,27.133836093840923,26.9683276251881,27.06606921424758,-0.09774158905948127,-0.10699591456659771
2019-03-11,27.06999969,27.42000008,27.06999969,27.36000061,24.06845665,6013900,0.3500003900000017,0.012609467799163498,27.204000472,27.17156098047955,26.98715477390704,27.089722024569713,-0.10256725066267336,-0.10642168223823688
2019-03-12,27.42000008,27.72999954,27.39999962,27.53000069,24.21800232,4899900,0.32999992000000233,0.017415737622398453,27.222000504000004,27.231341605478615,27.012963871640185,27.125026235372914,-0.11206236373272915,-0.10713199813098984
2019-03-13,27.70000076,27.79999924,27.54000092,27.70000076,24.3675518,4867100,0.25999831999999756,0.0270671212198903,27.29200058,27.309495776537048,27.045288755096518,27.170981225929932,-0.12569247083341395,-0.10941020099053618
2019-03-14,27.70000076,27.85000038,27.62999916,27.72999954,24.39393806,3739200,0.22000122000000033,0.029324289666204706,27.450000382000002,27.379612866359967,27.07718483122519,27.21552717687979,-0.1383423456545998,-0.11288249648584442
2019-03-15,27.54999924,27.70000076,27.48999977,27.55999947,24.2443943,9076800,0.21000099000000105,0.02339402318442385,27.576000214000004,27.409689142447927,27.09946324685197,27.242901173750894,-0.1434379268989261,-0.11647765327412511
2019-03-18,27.68000031,27.82999992,27.47999954,27.79000092,24.44672203,7510100,0.35000037999999734,0.01571622915007298,27.662000276000004,27.4730952431557,27.1310390616788,27.28626696267234,-0.1552279009935411,-0.12095789184265508
2019-03-19,27.89999962,28.45000076,27.79999924,28.12999916,24.74581909,10028400,0.6500015200000036,0.021794397532290066,27.781999970000005,27.58260917353633,27.17632442764838,27.352989034416655,-0.17666460676827356,-0.127299562429706
2019-03-20,28.15999985,28.54999924,27.98999977,28.35000038,24.93935204,8682600,0.5599994699999975,0.023465641714568886,27.911999894000008,27.710536857185744,27.22909236648124,27.431662704239617,-0.2025703377583774,-0.13575143535424408
2019-03-21,28.35000038,29.04999924,28.26000023,28.93000031,25.44957733,9138700,0.789999009999999,0.04327465567074573,28.15200004800001,27.913819365467454,27.30496332823143,27.549661384460716,-0.24469805622928575,-0.14783616661209198
2019-03-22,28.71999931,28.76000023,28.38999939,28.46999931,25.04491425,7949600,0.37000083999999944,0.03301876467171638,28.334000016000005,28.00653069298668,27.356540707487042,27.622008423485088,-0.26546771599804586,-0.16074327015032
2019-03-25,28.44000053,28.79000092,28.17000008,28.70000076,25.24724388,8932300,0.6200008399999994,0.03274557010210333,28.515999984,28.12212427986536,27.415589946080015,27.70660590873126,-0.29101596265124385,-0.1748997515697219
2019-03-26,28.96999931,29.19000053,28.44000053,28.61000061,25.16807365,8385200,0.75,0.017063672795160523,28.612000274000003,28.203445937570116,27.467727415288746,27.777391527117118,-0.30966411182837206,-0.1894184845118886
2019-03-27,28.32999992,28.65999985,27.79999924,28.48999977,25.06250763,6329000,0.8600006100000002,0.0049382032781954965,28.640000152,28.25120928336394,27.51205763156855,27.833148198750017,-0.3210905671814679,-0.2034952009555882
2019-03-28,28.31999969,28.70000076,28.31999969,28.65999985,25.21205711,5378600,0.3800010700000023,-0.009332973075352857,28.586000059999996,28.319346243926606,27.561524450745726,27.897758341484636,-0.3362338907389102,-0.21758859722018645
2019-03-29,28.95000076,29.0,28.51000023,28.71999931,25.26483917,5596500,0.4899997700000007,0.00878122072228682,28.636000059999997,28.38612600151383,27.611144704134734,27.961930117123536,-0.3507854129888024,-0.23164385751788655
2019-04-01,28.87999916,29.29999924,28.65999985,29.27000046,25.74867249,8310500,0.6399993899999998,0.019860726675089202,28.75,28.533446218097634,27.681788066395765,28.063904029712255,-0.38211596331649034,-0.2474348438778666
