date,open,high,low,close,adj_close,volume,high_low,pct_change,mdav5,ema5,ema26,ema12,macd,macd_signalline
2019-01-14,102.5299988,105.45999909999999,102.1500015,104.5100021,100.13146970000001,1833700,3.3099975999999884,,,,,,,
2019-01-15,105.1800003,106.79000090000001,103.3199997,105.0100021,100.6105194,1245300,3.470001200000013,,,,,,,
2019-01-16,104.7399979,106.90000149999999,103.9000015,105.6399994,101.214119,1610100,2.999999999999986,,,,,,,
2019-01-17,104.5500031,106.4899979,104.1200027,105.65000149999999,101.2237015,1259700,2.3699952000000053,,,,,,,
2019-01-18,106.8799973,107.0599976,105.40000149999999,106.8899994,102.4117584,1645700,1.659996100000015,,105.5400009,105.7371948376478,,,,
2019-01-22,105.58000179999999,105.91999820000001,101.20999909999999,101.45999909999999,97.20923615,2429700,4.709999100000019,-0.029183967425577606,104.9300003,104.6653803922239,,,,
2019-01-23,102.69000240000001,103.19000240000001,100.0100021,101.33000179999999,97.08469391,1464900,3.1800003000000174,-0.03504430263382585,104.19400024000001,103.89428553813369,,,,
2019-01-24,101.4000015,102.98000340000002,100.9899979,101.55999759999999,97.30506134,2267500,1.9900055000000094,-0.0386216636435871,103.37799988000002,103.3873376787232,,,,
2019-01-25,102.11000059999999,103.2200012,101.4300003,102.20999909999999,97.92783356,2364300,1.7900008999999955,-0.03256023926372631,102.6899994,103.14394307804328,,,,
2019-01-28,100.79000090000001,101.2799988,99.23999786,100.3000031,96.09784698,1631900,2.0400009399999988,-0.061652211803054024,101.37200014000003,102.57865607473305,,,,
2019-01-29,101.19000240000001,101.8199997,99.68000031,100.1600037,95.96371459999999,1505100,2.13999939,-0.012812790217568315,101.11200106000001,102.11285629095309,,,,
2019-01-30,102.2399979,102.54000090000001,100.08000179999999,102.2600021,97.9757309,1287600,2.4599991000000188,0.00917793479192519,101.29800112000001,102.14047862054534,,102.62998869527223,,
2019-01-31,102.5999985,104.61000059999999,101.83000179999999,103.1200027,98.79970551,2240300,2.7799988000000013,0.01536039492105612,101.61000214,102.32056412343745,,102.68827069030418,,
2019-02-01,103.4000015,104.41999820000001,102.3199997,102.88999940000001,98.57933807,1274800,2.0999985000000123,0.006652904351251987,101.74600219999999,102.42348625417482,,102.7112967213427,,
2019-02-04,102.26999659999998,104.75,100.3499985,104.5500031,100.1697998,2025300,4.400001500000002,0.04237298699155523,102.5960022,102.80250619655419,,102.91364181452992,,
2019-02-05,103.9300003,104.1600037,101.6600037,101.8799973,97.61165619,2340800,2.5,0.01717254898759424,102.94000092000002,102.6399631002028,,102.80353888908982,,
2019-02-06,101.0999985,102.5500031,99.83999634,101.6500015,97.39128113,1347000,2.710006759999999,-0.005965250421010149,102.81800080000002,102.4671816810875,,102.68419712416164,,
2019-02-07,100.88999940000001,101.25,97.66999817,97.95999908,93.85588074,1892700,3.5800018300000005,-0.050038861396197176,101.78600007600002,101.68666766526742,,102.20807816047291,,
2019-02-08,97.81999969,98.45999908,95.08000183,96.59999847,92.55286407,1908900,3.3799972500000024,-0.061133236619226206,100.52799989000002,100.81149583154232,,101.65605028752697,,
2019-02-11,96.13999939,98.12000275,94.86000061,97.86000061,93.76007843,1374200,3.2600021399999974,-0.06398856125097308,99.189999392,100.30640514899812,,101.29025716218014,,
2019-02-12,99.33999634,100.7799988,98.23999786,98.68000031,94.54573059,1580200,2.5400009399999988,-0.03140942096128574,98.54999999399999,100.02931463948141,,101.04352492952779,,
2019-02-13,99.33999634,102.0,99.01000214,101.01999659999998,96.78767395,1569200,2.9899978600000026,-0.006197753772170689,98.42399901399999,100.1974743317744,,101.04133940243469,,
2019-02-14,100.5999985,104.6800003,100.5,103.83000179999999,99.47994995,1827600,4.180000300000003,0.059922395545781715,99.597999558,100.81217443660644,,101.29630514112363,,
2019-02-15,105.0,106.9400024,104.0899963,105.5,101.08000179999999,2132400,2.8500061000000017,0.09213261864647126,101.37799986399999,101.60343201744412,,101.67515079458381,,
2019-02-19,104.5100021,105.90000149999999,103.1999969,104.8000031,100.40932459999999,2466600,2.7000045999999855,0.07091766859990667,102.76600036199997,102.1418377543666,,101.95310027990772,,
2019-02-20,104.0,107.9300003,103.4899979,106.4499969,102.1119843,3395400,4.440002399999997,0.08002744981485477,104.31999967999998,102.86619187162188,102.33270006124927,102.34833770162089,-0.015637640371622297,-0.015637640371622297
2019-02-21,105.0599976,106.4400024,101.0699997,102.13999940000001,97.97762299,2724800,5.370002700000001,0.012294427497190563,104.54400023999997,102.74427226945205,102.32153165457157,102.33022526694128,-0.008693612369711445,-0.011982888791669219
2019-02-22,103.19000240000001,104.63999940000001,102.63999940000001,104.0299988,99.7906189,1874300,2.0,0.0031229303005895215,104.58399963999997,102.95986789598699,102.41852073237777,102.47653430371876,-0.05801357134099305,-0.02896838050728687
2019-02-25,103.38999940000001,105.3799973,102.8499985,105.29000090000001,100.9992599,1707600,2.5299988000000013,-0.0007987920316795405,104.54199981999997,103.35019661146855,102.57837922425682,102.7165087724348,-0.13812954817798584,-0.060710505447879766
2019-02-26,105.15000149999999,106.83000179999999,104.7600021,105.5100021,101.210289,1854800,2.069999699999997,0.007976992208550415,104.68399961999997,103.71168705097905,102.73860035508763,102.95280141238433,-0.21420105729670524,-0.09819202039228295
2019-02-27,106.09999850000001,108.2399979,105.33000179999999,105.4899979,101.1911087,1576500,2.909996100000015,-0.0090182911076776,104.49199981999998,104.00911634782986,102.88636864574585,103.16578249833256,-0.27941385258671403,-0.13686843727776185
2019-02-28,105.34999850000001,105.5100021,102.5899963,102.9300003,98.73541259999999,2404900,2.9200057999999984,0.007734313069396759,104.64999999999998,103.82873597036809,102.88867353333029,103.14612810327768,-0.25745456994738447,-0.15998237558282896
2019-03-01,103.20999909999999,105.9400024,103.20999909999999,104.79000090000001,100.51964570000001,1910600,2.730003300000007,0.007305564471251191,104.80200041999997,103.9893383271574,102.98755194034894,103.28228231010195,-0.2947303697530117,-0.18364176737485954
