date,open,high,low,close,adj_close,volume,high_low,pct_change,mdav5,ema5,ema26,ema12,macd,macd_signalline
2019-01-14,24.60000038,25.0,23.79999924,24.20000076,24.20000076,392900,1.2000007600000018,,,,,,,
2019-01-15,24.29999924,25.79999924,24.29999924,25.0,25.0,464900,1.5,,,,,,,
2019-01-16,25.20000076,26.20000076,24.89999962,26.10000038,26.10000038,501000,1.3000011400000027,,,,,,,
2019-01-17,25.20000076,26.0,25.0,25.70000076,25.70000076,361500,1.0,,,,,,,
2019-01-18,26.0,28.5,26.0,28.0,28.0,837200,2.5,,25.80000038,26.10384898684154,,,,
2019-01-22,28.5,28.5,26.20000076,26.39999962,26.39999962,546500,2.2999992399999982,0.09090904094665819,26.240000152,26.1780608177023,,,,
2019-01-23,27.10000038,27.79999924,26.10000038,26.29999924,26.29999924,419900,1.6999988599999973,0.05199996959999997,26.5,26.206251347607612,,,,
2019-01-24,26.10000038,26.60000038,24.5,25.70000076,25.70000076,646000,2.100000380000001,-0.0153256557155651,26.420000075999997,26.096306619915552,,,,
2019-01-25,26.10000038,26.79999924,24.89999962,26.29999924,26.29999924,695400,1.8999996199999991,0.023346243667581756,26.539999771999998,26.13841658286323,,,,
2019-01-28,25.20000076,26.10000038,24.79999924,25.0,25.0,337000,1.3000011400000027,-0.1071428571428571,25.939999772,25.91213469800848,,,,
2019-01-29,25.5,25.70000076,24.70000076,25.0,25.0,318800,1.0,-0.053030289399678354,25.659999848000002,25.736469873435478,,,,
2019-01-30,25.20000076,26.20000076,24.79999924,26.10000038,26.10000038,373800,1.4000015200000036,-0.0076045196113853075,25.620000076000004,25.804712112437738,,25.829121523360374,,
2019-01-31,25.89999962,26.60000038,24.70000076,25.29999924,25.29999924,345100,1.8999996199999991,-0.015564261018333303,25.539999772000005,25.711920650384382,,25.766188011271804,,
2019-02-01,25.39999962,25.89999962,24.89999962,25.39999962,25.39999962,418000,1.0,-0.03422051885960431,25.359999848,25.655542729327653,,25.724389968365134,,
2019-02-04,25.0,25.60000038,24.70000076,25.20000076,25.20000076,220700,0.8999996199999991,0.00800003040000008,25.4,25.574349160932027,,25.66668223184741,,
