date,open,high,low,close,adj_close,volume,high_low,pct_change,mdav5,ema5,ema26,ema12,macd,macd_signalline
2019-01-14,25.87000084,26.56999969,25.86000061,26.17000008,24.30200005,5823300,0.7099990799999993,,,,,,,
2019-01-15,26.39999962,26.59000015,26.23999977,26.39999962,24.51557922,6301000,0.3500003800000009,,,,,,,
2019-01-16,26.17000008,26.38999939,25.69000053,25.88999939,24.04198074,10838200,0.6999988600000009,,,,,,,
2019-01-17,25.59000015,26.51000023,25.52000046,26.38999939,24.50629234,8678500,0.9899997700000007,,,,,,,
2019-01-18,26.70999908,27.13999939,26.53000069,27.13999939,25.20275879,10160000,0.6099986999999985,,26.397999574,26.47428246971404,,,,
2019-01-22,26.73999977,26.96999931,26.19000053,26.62999916,24.72916031,9361600,0.7799987799999997,0.017577164806235723,26.48999939,26.513303222627695,,,,
2019-01-23,26.81999969,26.85000038,25.92000008,26.31999969,24.441289899999997,8882600,0.9300002999999997,-0.0030302902221210903,26.473999404000004,26.468614035129104,,,,
2019-01-24,26.22999954,26.85000038,26.10000038,26.60000038,24.70130157,6737000,0.75,0.027423731727022282,26.61599960200001,26.497147801336766,,,,
2019-01-25,26.89999962,27.42000008,26.79999924,27.25,25.30490494,7222800,0.620000840000003,0.032588063054176386,26.78799972400001,26.652787108139538,,,,
2019-01-28,26.84000015,26.88999939,26.29000092,26.5,24.60844231,5541200,0.5999984699999992,-0.023581405708481995,26.659999846000005,26.62241777293154,,,,
2019-01-29,26.84000015,27.0,26.61000061,26.85000038,24.93345642,4338200,0.38999938999999983,0.008261344398232007,26.704000090000005,26.66624710957868,,,,
2019-01-30,27.02000046,27.68000031,26.98999977,27.67000008,25.69492912,5284400,0.6900005399999998,0.05129186000940167,26.974000168000003,26.854672424290367,,26.74228367222224,,
2019-01-31,27.81999969,27.92000008,26.54000092,26.64999962,24.74773598,6890300,1.3799991600000006,0.0018798365692760388,26.984000016,26.817043329036796,,26.731307458029885,,
2019-02-01,26.81999969,27.52000046,26.76000023,27.01000023,25.08203888,6224000,0.7600002299999993,-0.008807227710534216,26.936000061999998,26.85191917218353,,26.763118440350024,,
2019-02-04,26.70999908,27.37000084,26.68000031,27.15999985,25.22132874,5654000,0.690000529999999,0.024905535355683295,27.068000031999997,26.906829962560497,,26.80679425871453,,
2019-02-05,27.06999969,27.37999916,26.85000038,26.86000061,24.942743300000004,8934200,0.5299987799999997,0.00037246661046785867,27.070000077999993,26.89857878146756,,26.81246175353134,,
2019-02-06,26.70999908,26.92000008,26.43000031,26.78000069,24.86845589,4790000,0.4899997700000007,-0.03216483790012503,26.892000199999995,26.877882937390826,,26.809103422323425,,
2019-02-07,26.51000023,26.57999992,25.22999954,25.29999924,23.49409485,6542400,1.3500003799999973,-0.0506568007276762,26.622000124,26.604638995410223,,26.657011339673726,,
2019-02-08,25.29999924,25.44000053,24.29999924,24.92000008,23.141222,7077700,1.1400012900000007,-0.07737875255219284,26.204000093999998,26.314793426106057,,26.48602970533822,,
2019-02-11,24.70000076,25.5,24.51000023,25.44000053,23.62410355,5106000,0.9899997700000007,-0.06332835222384081,25.860000229999997,26.16508973092334,,26.38523274171676,,
2019-02-12,25.87999916,26.43000031,25.81999969,25.95999908,24.106987,7033400,0.610000620000001,-0.03350699199153462,25.679999923999993,26.1301484471797,,26.345037903930322,,
2019-02-13,26.12000084,27.17000008,26.10000038,26.90999985,24.9891758,8143200,1.0699997000000003,0.004854338787015022,25.70599975599999,26.262521476223124,,26.3975167523863,,
2019-02-14,26.79999924,27.63999939,26.77000046,27.32999992,25.37919617,5740400,0.8699989300000013,0.08023723969940466,26.11199989199999,26.4431612971289,,26.482773131879632,,
2019-02-15,27.71999931,28.45999908,27.67000008,28.42000008,26.39139175,7114400,0.7899989999999981,0.1404493569959271,26.81199989199999,26.776831706125172,,26.657360021199548,,
2019-02-19,28.09000015,28.56999969,28.09000015,28.30999947,26.289243699999997,8169100,0.4799995399999979,0.11281444582052713,27.38599967999999,27.035066639250704,,26.804359059657745,,
2019-02-20,30.87999916,32.52999878,30.11000061,30.27000046,28.10933876,34746600,2.4199981699999995,0.16602455379430037,28.247999955999994,27.578973573255947,26.939381690159372,27.10895827270917,-0.1695765825497979,-0.1695765825497979
2019-02-21,30.45999908,30.98999977,29.44000053,29.85000038,27.7193203,19449100,1.5499992400000018,0.10925308308887871,28.836000062,27.960253599716218,27.108073240053887,27.3472579311788,-0.2391846911249118,-0.20621242916827895
2019-02-22,30.10000038,30.21999931,28.86000061,29.64999962,27.53359413,11957200,1.3599986999999985,0.08488834498811482,29.300000001999997,28.243596786056745,27.25237750490436,27.545467817311398,-0.2930903124070383,-0.23827068866597612
2019-02-25,29.51000023,29.95000076,29.38999939,29.48999977,27.38501549,9952500,0.5600013700000019,0.03764953926690895,29.513999939999998,28.45238610188424,27.376948422971807,27.711326556442906,-0.33437813347109824,-0.26621702329962604
2019-02-26,29.48999977,30.14999962,29.48999977,29.59000015,27.47787857,7921100,0.6599998499999984,0.045213733934841294,29.770000075999995,28.642790563966756,27.49789769418448,27.870237529540518,-0.372339835356037,-0.29213160708424935
2019-02-27,29.87999916,30.34000015,29.48999977,29.87999916,27.74717712,6652700,0.8500003800000009,-0.012884032708565973,29.691999816,28.849718437672593,27.62583233686412,28.0389439015703,-0.4131115647061776,-0.31795118532774236
2019-02-28,29.89999962,29.95000076,29.35000038,29.51000023,27.40358925,9008700,0.6000003800000009,-0.011390288310929475,29.623999785999995,28.960088290081583,27.72536546844286,28.16156860534959,-0.4362031369067303,-0.34061770802599506
2019-03-01,29.45000076,30.29999924,29.45000076,30.14999962,27.99790573,13399000,0.8499984799999964,0.016863457702170903,29.723999785999997,29.158891510779927,27.85145841104269,28.326260939308963,-0.4748025282662738,-0.36417821632267783
2019-03-04,30.29999924,30.44000053,29.03000069,29.44000053,27.338584899999997,11404900,1.4099998399999976,-0.0016954743011541318,29.713999937999994,29.20583839114028,27.932852148244972,28.41796546293659,-0.4851133146916169,-0.3839201594006498
2019-03-05,29.47999954,29.56999969,28.89999962,29.27000046,27.18071938,7440400,0.6700000700000004,-0.010814488070576056,29.649999999999995,29.216550204359553,28.00040564166101,28.487743484548144,-0.48733784288713267,-0.39979828932196865
2019-03-06,29.0,29.32999992,28.60000038,28.71999931,26.66997528,6347200,0.7299995399999979,-0.038822033511421994,29.41800002999999,29.13367479873492,28.03627626053114,28.50667012767305,-0.47039386714191167,-0.4100863493557844
2019-03-07,28.76000023,28.79999924,27.98999977,28.05999947,26.05708694,8760900,0.8099994699999975,-0.04913598352814308,29.12799987799999,28.954518277562148,28.037443866749335,28.470436208469827,-0.4329923417204924,-0.4132785086668541
2019-03-08,27.45999908,27.52000046,26.59000015,26.70999908,24.80345154,10808600,0.9300003099999969,-0.11409618350765116,28.439999769999993,28.580064876129963,27.9728960873683,28.328226408672837,-0.35533032130453535,-0.40550871182109216
2019-03-11,27.02000046,27.97999954,26.88999939,27.79999924,25.81564713,8110800,1.0900001500000016,-0.05570653256452929,28.111999511999993,28.449947702165346,27.964585188264547,28.2857196972151,-0.3211345089505535,-0.39456852850191876
2019-03-12,28.03000069,28.77000046,27.87999916,28.76000023,26.70712471,7048800,0.890001299999998,-0.017423919631372242,28.009999465999993,28.501658306220047,28.002402447162467,28.323750383741615,-0.32134793657914784,-0.38534805573274955
2019-03-13,29.15999985,29.5,28.95000076,29.32999992,27.23643875,9233700,0.5499992399999982,0.021239744846137887,28.131999587999996,28.639793561988796,28.06486551765181,28.404175143372047,-0.3393096257202366,-0.3796970745004756
2019-03-14,29.23999977,29.64999962,29.21999931,29.5,27.46922493,6571700,0.4300003100000005,0.05419400845733979,28.419999693999994,28.783229072728524,28.13171879309761,28.49149707734873,-0.3597782842511208,-0.37730651802919074
2019-03-15,29.29999924,29.70999908,29.27000046,29.63999939,27.59958839,8012700,0.4399986200000008,0.1127317641857517,29.005999755999994,28.92608037147378,28.20131507150553,28.58276450100188,-0.3814494294963495,-0.37779397364945344
2019-03-18,29.85000038,30.56999969,29.79999924,30.51000023,28.40970039,6771400,0.7700004500000013,0.10048375882026561,29.547999953999994,29.190153660787054,28.306882975897686,28.735526585792805,-0.4286436098951185,-0.38367312320104197
