date,open,high,low,close,adj_close,volume,high_low,pct_change,mdav5,ema5,ema26,ema12,macd,macd_signalline
2019-01-14,65.62000275,66.31999969,65.33000183,65.61000061,61.69796371,4972000,0.9899978600000026,,,,,,,
2019-01-15,66.04000092,66.77999878,65.76000214,66.02999878,62.0929184,4504100,1.0199966400000022,,,,,,,
2019-01-16,65.73999786,66.26999664,65.48999786,65.66000366,61.74498367,5402300,0.7799987799999997,,,,,,,
2019-01-17,65.05999756,67.16999817,65.01000214,67.05999756,63.06148911,5997400,2.159996030000002,,,,,,,
2019-01-18,67.63999939,68.30999756,67.16999817,67.90000153,63.85142136,6073800,1.1399993899999998,,66.452000428,66.66221288065577,,,,
2019-01-22,67.0,67.23999786,65.58000183,65.75,61.82961273,6915500,1.659996030000002,0.002133766044837282,66.48000030600001,66.43362316843317,,,,
2019-01-23,66.22000122,66.45999908,65.15000153,65.86000061,61.93305969,5938700,1.3099975500000056,-0.002574507916832003,66.44600067200001,66.30100931643176,,,,
2019-01-24,65.97000122,66.73000336,65.44999695,66.12000275,62.17754745,5789900,1.2800064099999986,0.007005650569313682,66.53800049000002,66.26169930249013,,,,
2019-01-25,66.65000153,67.61000061,66.51999664,66.98999786,62.99567413,4504500,1.090003969999998,-0.0010436635881717615,66.52400055000001,66.41226256422672,,,,
2019-01-28,65.87000275,65.87000275,64.87999725,65.34999847,61.45346069,5942800,0.9900054999999952,-0.037555321697227195,66.01399993800001,66.20111743064953,,,,
2019-01-29,66.20999908,66.29000092,65.25,65.30000305,61.40644455,5308800,1.040000919999997,-0.006844102062354862,65.92400054800001,66.02757497037187,,,,
2019-01-30,65.80000305,66.09999847,65.11000061,65.69000244,61.77319336,8087400,0.9899978600000026,-0.0025812761520291883,65.89000091400001,65.96420558353296,,66.05450182353435,,
2019-01-31,66.54000092,68.30999756,65.90000153,67.69000244,63.65394211,9927700,2.409996030000002,0.023744819803116934,66.20400085200001,66.28149333715254,,66.24902736338409,,
2019-02-01,68.33999634,69.44999695,68.09999847,68.68000031,64.5848999,7486400,1.3499984799999964,0.025227538111909364,66.542001342,66.71500959157937,,66.52650724518676,,
