Ticker,Date,Open,High,Low,Close,Adj Close,Volume
W,1/7/2016,42.240002,43.290001,40.080002,41.5,41.5,994700
W,1/8/2016,41.93,43.310001,41.110001,42.150002,42.150002,498500
W,1/11/2016,42.509998,42.703999,40.68,41.32,41.32,468200
W,1/12/2016,42.75,45.619999,42.5,43.950001,43.950001,997700
W,1/13/2016,43.950001,44.470001,40.720001,41.220001,41.220001,835100
W,1/14/2016,41.25,42.330002,39.169998,40.029999,40.029999,1291200
W,1/15/2016,38.82,39.43,37.099998,37.810001,37.810001,996800
W,1/19/2016,38.099998,39.84,37.830002,38.400002,38.400002,579500
W,1/20/2016,38.77,42.490002,36.560001,42.139999,42.139999,2278700
W,1/21/2016,41.860001,42.790001,41,41.810001,41.810001,887500
W,1/22/2016,42.560001,44.470001,42.049999,44.189999,44.189999,707400
W,1/25/2016,43.959999,46.349998,43.110001,45.029999,45.029999,1159300
W,1/26/2016,45.279999,45.990002,44.759998,45.349998,45.349998,677300
W,1/27/2016,45.060001,47.68,43.695,44.110001,44.110001,822200
W,1/28/2016,43.75,46.73,43.169998,44.43,44.43,823200
W,1/29/2016,44.779999,45.200001,42.09,45.200001,45.200001,1039100
W,2/1/2016,45.110001,45.459999,43.470001,43.470001,43.470001,1205700
W,2/2/2016,42.849998,43.200001,40.43,41.099998,41.099998,1039300
W,2/3/2016,41.049999,41.576,39.049999,40.25,40.25,686100
W,2/4/2016,41.139999,43.25,40.783001,42.310001,42.310001,876700
W,2/5/2016,41.759998,42.290001,38.02,40.32,40.32,2884700
W,2/8/2016,39.799999,40.139999,33.700001,33.990002,33.990002,3278600
W,2/9/2016,33.5,34.259998,28.85,31.889999,31.889999,3447100
W,2/10/2016,32.209999,34.889999,31.92,34.48,34.48,1533200
W,2/11/2016,33.450001,34.759998,32.669998,34.279999,34.279999,720300
W,2/12/2016,34.470001,36.080002,34.299999,35.91,35.91,744100
W,2/16/2016,36.799999,39,36.18,38.57,38.57,1298700
W,2/17/2016,39,40.099998,37.459999,39.310001,39.310001,1211200
W,2/18/2016,39.700001,39.810001,37.849998,38.330002,38.330002,800200
W,2/19/2016,38.290001,40.200001,37.720001,39.560001,39.560001,666200
W,2/22/2016,40.889999,41.720001,39.049999,40.139999,40.139999,1129400
W,2/23/2016,40.299999,41.330002,38.869999,40.91,40.91,910100
W,2/24/2016,40.130001,41.959999,38.220001,40.470001,40.470001,2045500
W,2/25/2016,41.740002,46.959999,38.830002,44.77,44.77,5083500
W,2/26/2016,44.66,44.882999,41.220001,41.290001,41.290001,1994600
W,2/29/2016,40.93,41.360001,38.810001,38.970001,38.970001,1022700
W,3/1/2016,39.5,40.68,39.119999,40.23,40.23,1172500
W,3/2/2016,39.900002,43.990002,39.799999,43.950001,43.950001,1796500
W,3/3/2016,43.040001,46.790001,42.689999,45.43,45.43,1573900
W,3/4/2016,44.849998,46.220001,43.52,44.73,44.73,982000
W,3/7/2016,43.950001,44.919998,43.375,44.09,44.09,916100
W,3/8/2016,44.59,45.84,43.400002,43.75,43.75,679900
W,3/9/2016,43.950001,44.192001,42.029999,43.630001,43.630001,801000
W,3/10/2016,43.419998,44.259998,42.830002,43.799999,43.799999,691100
W,3/11/2016,44,45.439999,43.290001,45.150002,45.150002,574900
W,3/14/2016,45.43,45.5,41.689999,42.869999,42.869999,965400
W,3/15/2016,42.509998,43,41.709999,42.360001,42.360001,741100
W,3/16/2016,42.169998,44.970001,42,44.099998,44.099998,1136800
W,3/17/2016,43.66,45.619999,43.310001,44.91,44.91,534900
W,3/18/2016,44.900002,44.900002,41.439999,41.709999,41.709999,1578100
W,3/21/2016,41.52,41.77,37.450001,38.060001,38.060001,3321900
W,3/22/2016,37,40.395,36.419998,39.939999,39.939999,2088700
W,3/23/2016,39.77,40.220001,37.919998,39.330002,39.330002,870500
W,3/24/2016,39.130001,40.919998,39.009998,40.290001,40.290001,754100
W,3/28/2016,40.290001,41.040001,39.610001,40.799999,40.799999,591500
W,3/29/2016,40,43.34,39.790001,43.330002,43.330002,876800
W,3/30/2016,43.259998,44.209999,40.709999,40.779999,40.779999,944700
W,3/31/2016,41.139999,43.900002,41.139999,43.220001,43.220001,1533500
W,4/1/2016,42.93,44.529999,42.5,43.959999,43.959999,1299000
W,4/4/2016,43.959999,44.48,42.189999,42.419998,42.419998,729600
W,4/5/2016,42.5,42.5,41.59,41.759998,41.759998,717100
W,4/6/2016,41.259998,42.23,40.854,42.169998,42.169998,810700
W,4/7/2016,41.669998,42.5,41.27,42.189999,42.189999,843300
W,4/8/2016,41.799999,42.060001,39.380001,40.41,40.41,1396600
W,4/11/2016,41.150002,41.740002,39.25,39.880001,39.880001,1060600
W,4/12/2016,39.810001,41.139999,38.919998,40.990002,40.990002,494200
W,4/13/2016,41.07,42.25,41.07,42,42,518100
W,4/14/2016,42,42.209999,40.215,41.34,41.34,775200
W,4/15/2016,41.470001,42.470001,40.970001,42.400002,42.400002,410100
W,4/18/2016,40.360001,41.689999,40.240002,40.790001,40.790001,914500
W,4/19/2016,40.709999,41.849998,40.25,41.200001,41.200001,809300
W,4/20/2016,41.57,42.724998,40.952,42.130001,42.130001,695600
W,4/21/2016,42.080002,42.990002,40.43,40.5,40.5,390800
W,4/22/2016,40.549999,41.580002,40,40.560001,40.560001,566000
W,4/25/2016,40.25,41.055,38.84,39.18,39.18,999800
W,4/26/2016,39.349998,39.759998,37.93,38.540001,38.540001,982700
W,4/27/2016,38.77,39.349998,38,38.959999,38.959999,724300
W,4/28/2016,38.799999,39.790001,37.700001,38,38,588900
W,4/29/2016,37.91,38.507999,37.330002,37.75,37.75,716900
W,5/2/2016,37.709999,37.950001,34.880001,35.610001,35.610001,2105000
W,5/3/2016,35.23,36.439999,34.630001,36.040001,36.040001,1208800
W,5/4/2016,35.759998,36.330002,35.07,35.799999,35.799999,1010900
W,5/5/2016,36.330002,36.959999,35.759998,36.060001,36.060001,1123600
W,5/6/2016,35.689999,36.389999,34.099998,35.990002,35.990002,2024400
W,5/9/2016,37.349998,40.950001,36.82,39.650002,39.650002,5079400
W,5/10/2016,38.5,39.139999,37.5,38.700001,38.700001,2563600
W,5/11/2016,38.259998,38.619999,37.349998,38.279999,38.279999,812300
W,5/12/2016,38.099998,38.5,37.400002,37.84,37.84,891700
W,5/13/2016,37.82,38.75,37.785,38.619999,38.619999,621900
W,5/16/2016,38.25,38.990002,37.509998,38.82,38.82,646800
W,5/17/2016,38.68,40.700001,38.509998,39.830002,39.830002,1238100
W,5/18/2016,39.529999,40.18,39.02,40.130001,40.130001,787300
W,5/19/2016,39.299999,40.169998,39.299999,40,40,684900
W,5/20/2016,40.02,40.970001,39.630001,40.48,40.48,884300
W,5/23/2016,40.220001,41.330002,40.139,40.889999,40.889999,824400
W,5/24/2016,40.830002,40.830002,39.07,39.75,39.75,2600400
W,5/25/2016,39.790001,40.799999,39.23,40.360001,40.360001,1311700
W,5/26/2016,40.799999,41,39.950001,40.130001,40.130001,740800
W,5/27/2016,40.299999,40.950001,40.105,40.799999,40.799999,584100
W,5/31/2016,40.700001,41.310001,40.23,41.18,41.18,1191000
