Ticker,Date,Open,High,Low,Close,Adj Close,Volume
LYB,1/7/2016,82.379997,82.57,79.620003,80.089996,52.808346,5271000
LYB,1/8/2016,80.519997,81.529999,79.150002,79.589996,52.478676,4011900
LYB,1/11/2016,78.830002,78.980003,75.529999,76.330002,50.329144,6074900
LYB,1/12/2016,77.440002,78.269997,75.839996,78.150002,51.529182,4539500
LYB,1/13/2016,79.75,79.75,74.82,74.940002,49.412636,5040500
LYB,1/14/2016,74.910004,77.669998,73.940002,76.370003,50.355526,4797900
LYB,1/15/2016,74.720001,75.93,74.139999,74.980003,49.438999,4970400
LYB,1/19/2016,75.019997,75.970001,72.18,73.980003,48.779652,5176100
LYB,1/20/2016,71.739998,73.410004,69.099998,72.339996,47.69828,5215700
LYB,1/21/2016,72.43,74.790001,71.550003,74.589996,49.181858,4437500
LYB,1/22/2016,77.43,80,77.129997,78.489998,51.753357,6191400
LYB,1/25/2016,78.5,78.580002,75.800003,75.839996,50.006046,4050100
LYB,1/26/2016,76.440002,77.669998,75.550003,77.620003,51.179722,3629700
LYB,1/27/2016,77.209999,78.620003,76.019997,76.709999,50.579689,2994100
LYB,1/28/2016,78.75,80.190002,77.160004,77.389999,51.028072,3831900
LYB,1/29/2016,77.510002,78.510002,76.080002,77.970001,51.410492,5172200
LYB,2/1/2016,77.589996,77.959999,76,77.25,50.935753,5507600
LYB,2/2/2016,75.230003,76.279999,73.82,75.199997,49.584061,5035900
LYB,2/3/2016,75.389999,76.449997,71.5,75.480003,49.768688,6170100
LYB,2/4/2016,75.82,80.459999,75.82,79.660004,52.524834,5640500
LYB,2/5/2016,78.839996,81.349998,78.629997,79.75,52.58416,5351900
LYB,2/8/2016,78.309998,78.339996,73.139999,75.720001,49.926937,5161600
LYB,2/9/2016,75,76.470001,74.07,75.720001,49.926937,3909400
LYB,2/10/2016,75.589996,77.610001,74.550003,75.019997,49.465378,2236800
LYB,2/11/2016,73.300003,74.739998,72.150002,73.43,48.416988,4018800
LYB,2/12/2016,74.870003,76.529999,73.440002,76.459999,50.41486,3533100
LYB,2/16/2016,77.610001,78.389999,76.900002,77.93,51.384125,3706600
LYB,2/17/2016,79,81.040001,78.550003,79.099998,52.155575,3789400
LYB,2/18/2016,79.5,80.25,78.720001,80.199997,52.880871,3711600
LYB,2/19/2016,79.660004,80,77.93,78.139999,51.522594,3250100
LYB,2/22/2016,78.139999,81.389999,78.139999,80.559998,53.118237,2729500
LYB,2/23/2016,80.089996,80.309998,76.589996,77,50.770924,2662100
LYB,2/24/2016,76,78.410004,75.040001,78.25,51.595127,3358200
LYB,2/25/2016,77.459999,78.559998,76.330002,78.18,52.06797,2567100
LYB,2/26/2016,80.639999,81.160004,79.470001,80.169998,53.39333,3526800
LYB,2/29/2016,80.519997,82.010002,79.940002,80.209999,53.419956,4193300
LYB,3/1/2016,81.089996,81.610001,79.75,80.889999,53.872841,3816800
LYB,3/2/2016,81.360001,81.57,79.389999,80.43,53.566486,3638600
LYB,3/3/2016,80.169998,80.900002,79.720001,79.900002,53.213493,3608300
LYB,3/4/2016,80.389999,83.239998,79.75,82,54.612099,5472400
LYB,3/7/2016,82.120003,84.260002,81.93,84.239998,56.103943,3567300
LYB,3/8/2016,83.190002,84.080002,80.540001,80.580002,53.666367,6366400
LYB,3/9/2016,81.949997,82.919998,80.889999,82.589996,55.005039,7156100
LYB,3/10/2016,82.68,85.040001,82.360001,84.980003,56.596786,4738600
LYB,3/11/2016,86.489998,87.830002,86.25,87.480003,58.261806,4436600
LYB,3/14/2016,86.809998,87.449997,84.639999,84.75,56.4436,4337400
LYB,3/15/2016,83.699997,84.650002,82.519997,84.220001,56.090622,4304400
LYB,3/16/2016,83.300003,86.419998,83.300003,86.330002,57.495892,3289100
LYB,3/17/2016,86.550003,89.18,86.540001,88.599998,59.007721,4898200
LYB,3/18/2016,89.720001,89.989998,86.790001,87.620003,58.355034,9606400
LYB,3/21/2016,87.620003,88.160004,85.529999,86.199997,57.409298,3486000
LYB,3/22/2016,85.790001,86.699997,84.849998,86.07,57.322742,2974800
LYB,3/23/2016,85.849998,85.919998,84.260002,84.709999,56.416969,3714200
LYB,3/24/2016,83.610001,85.400002,83.290001,85.370003,56.856533,2736400
LYB,3/28/2016,85.529999,85.580002,84.660004,85.110001,56.683369,1805400
LYB,3/29/2016,84.379997,85.309998,83.650002,85.190002,56.736652,2963100
LYB,3/30/2016,85.900002,86.910004,85.389999,85.900002,57.209522,2704600
LYB,3/31/2016,86.07,87.230003,85.400002,85.580002,56.996391,2413200
LYB,4/1/2016,84.5,86.910004,83.580002,86.830002,57.828896,2740600
LYB,4/4/2016,86.739998,87.68,85.970001,86.160004,57.382664,2082000
LYB,4/5/2016,84.870003,85.290001,84.239998,84.870003,56.523529,2559400
LYB,4/6/2016,85.110001,86.339996,84.029999,86.230003,57.429298,2850600
LYB,4/7/2016,85.389999,86.099998,84.110001,84.389999,56.203838,2166500
LYB,4/8/2016,85.769997,86.769997,82.239998,83.870003,55.857529,6172900
LYB,4/11/2016,84.690002,86.650002,84.470001,85.190002,56.736652,2582200
LYB,4/12/2016,85.82,88.160004,85.449997,87.879997,58.528191,3389800
LYB,4/13/2016,88.690002,89.669998,87.610001,88.400002,58.8745,3205200
