Ticker,Date,Open,High,Low,Close,Adj Close,Volume
UPS,1/7/2016,93.029999,93.970001,92.269997,92.599998,78.960693,3790800
UPS,1/8/2016,92.839996,93,91.209999,91.389999,77.928932,3941100
UPS,1/11/2016,91.779999,91.940002,90.709999,91.660004,78.15918,3484000
UPS,1/12/2016,91.660004,93.099998,91.660004,93,79.301796,4436200
UPS,1/13/2016,93.32,93.769997,90.099998,90.610001,77.263802,4274500
UPS,1/14/2016,90.809998,91.889999,89.599998,91.150002,77.724281,4001900
UPS,1/15/2016,89.57,90.110001,88.419998,90.040001,76.777786,5459500
UPS,1/19/2016,90.839996,91.449997,89.580002,90.349998,77.042114,3772000
UPS,1/20/2016,89.059998,89.400002,87.300003,88.699997,75.635132,4836900
UPS,1/21/2016,88.809998,90.190002,87.919998,89.07,75.950661,3467600
UPS,1/22/2016,90.269997,90.690002,89.309998,89.900002,76.658394,2866000
UPS,1/25/2016,89.970001,90.260002,89.160004,89.419998,76.2491,2069800
UPS,1/26/2016,89.919998,91.32,89.879997,90.93,77.536682,2307700
UPS,1/27/2016,91.010002,92.139999,90.370003,90.870003,77.485512,3333900
UPS,1/28/2016,90.970001,91.610001,90.260002,91,77.596359,2286100
UPS,1/29/2016,91.629997,93.25,91.629997,93.199997,79.472328,5220900
UPS,2/1/2016,92.040001,94.5,92.040001,94.080002,80.222725,5521800
UPS,2/2/2016,95.110001,96,94.010002,94.690002,80.742889,7634600
UPS,2/3/2016,95.230003,95.730003,93.970001,95.330002,81.288574,4857500
UPS,2/4/2016,95.330002,97,95.169998,96.25,82.073082,5545600
UPS,2/5/2016,95.870003,96.68,95.080002,95.370003,81.322701,4273300
UPS,2/8/2016,94.389999,97.419998,94.32,97.300003,82.96843,4545100
UPS,2/9/2016,96.349998,98.910004,96.309998,97.529999,83.164558,5427500
UPS,2/10/2016,97.540001,98,95.889999,96.120003,81.962227,3634400
UPS,2/11/2016,94.599998,95.699997,94.220001,95.089996,81.083931,3897000
UPS,2/12/2016,96.25,97.32,95.910004,97.25,82.925804,3266700
UPS,2/16/2016,97.910004,99.019997,97.510002,98.559998,84.042847,3205700
UPS,2/17/2016,98.809998,99.5,98.279999,98.300003,83.821159,3004300
UPS,2/18/2016,97.82,98.050003,97.239998,97.459999,83.769554,2654700
UPS,2/19/2016,97.220001,97.489998,96.489998,97.370003,83.692223,2313000
UPS,2/22/2016,97.370003,98.910004,97.370003,98.019997,84.250885,2574300
UPS,2/23/2016,97.110001,97.220001,96.010002,96.970001,83.348389,3699700
UPS,2/24/2016,96.190002,97.029999,95.330002,96.870003,83.262444,2366700
UPS,2/25/2016,97.160004,97.849998,96.480003,97.720001,83.99305,2146400
UPS,2/26/2016,97.970001,98.519997,97.410004,97.440002,83.75238,2372900
UPS,2/29/2016,97.440002,97.709999,96.510002,96.550003,82.987404,3124000
UPS,3/1/2016,97.43,98.449997,97.029999,98.360001,84.543137,2666900
UPS,3/2/2016,98.089996,98.970001,98.07,98.769997,84.895546,2605000
UPS,3/3/2016,98.440002,99.769997,98.349998,99.620003,85.626144,2541400
UPS,3/4/2016,99.550003,101.220001,99.510002,100.400002,86.296585,3789700
UPS,3/7/2016,99.959999,101.370003,99.769997,101.300003,87.07016,3349700
UPS,3/8/2016,100.540001,101.639999,100.370003,100.620003,86.485672,2985100
UPS,3/9/2016,99.5,100.150002,98.889999,99.559998,85.57457,3442800
UPS,3/10/2016,100.059998,100.059998,98.849998,99.870003,85.841011,2455200
UPS,3/11/2016,100.169998,101.099998,100.169998,100.82,86.657578,2315100
UPS,3/14/2016,100.559998,101.599998,100.480003,101.290001,87.061546,2097100
UPS,3/15/2016,100.970001,101.540001,100.589996,101.419998,87.173286,1796300
UPS,3/16/2016,101.199997,102.129997,100.699997,101.669998,87.388199,2252200
UPS,3/17/2016,103.129997,104.379997,102.599998,103.75,89.17598,4641200
UPS,3/18/2016,103.900002,105.410004,103.830002,104.989998,90.241798,4963700
UPS,3/21/2016,104.620003,105.470001,104.43,105.150002,90.379326,2789700
UPS,3/22/2016,104.459999,105.32,104.309998,104.860001,90.130066,2482600
UPS,3/23/2016,104.739998,105.209999,104.559998,104.879997,90.14727,2210400
UPS,3/24/2016,104.330002,105.489998,104.309998,105.43,90.62001,1996700
UPS,3/28/2016,105.379997,105.57,104.879997,105.059998,90.301971,1930900
UPS,3/29/2016,104.919998,106.300003,104.620003,106.099998,91.195892,1988400
UPS,3/30/2016,106.360001,106.610001,105.669998,105.730003,90.877861,2277700
UPS,3/31/2016,105.650002,105.900002,105.260002,105.470001,90.654373,3303900
UPS,4/1/2016,104.919998,105.32,104.410004,104.949997,90.207428,2764400
UPS,4/4/2016,105.040001,105.739998,104.650002,104.879997,90.14727,2796200
UPS,4/5/2016,104.400002,104.739998,103.739998,103.919998,89.322105,2178700
UPS,4/6/2016,104.019997,104.830002,103.470001,104.669998,89.966759,2411100
UPS,4/7/2016,103.889999,104.449997,103.410004,103.989998,89.382271,2107700
UPS,4/8/2016,104.480003,105.32,104.040001,104.309998,89.657333,1735100
