Date,open,high,low,close,adj_close,volume,high_low,pct_change,mdav5,ema5,ema26,ema12,macd,macd_signalline,Ticker,hour,minute
2019-01-22,28.5,28.5,26.20000076293945,26.399999618530273,26.399999618530273,546500,2.2999992370605504,,,,,,,,NOG,0,0
2019-01-23,27.10000038146973,27.79999923706055,26.10000038146973,26.29999923706055,26.29999923706055,419900,1.6999988555908203,,,,,,,,NOG,0,0
2019-01-24,26.10000038146973,26.60000038146973,24.5,25.70000076293945,25.70000076293945,646000,2.10000038146973,,,,,,,,NOG,0,0
2019-01-25,26.10000038146973,26.79999923706055,24.899999618530273,26.29999923706055,26.29999923706055,695400,1.899999618530277,,,,,,,,NOG,0,0
2019-01-28,25.20000076293945,26.10000038146973,24.79999923706055,25.0,25.0,337000,1.3000011444091797,,25.939999771118163,25.835089024306114,,,,,NOG,0,0
2019-01-29,25.5,25.70000076293945,24.70000076293945,25.0,25.0,318800,1.0,-0.05303028934695919,25.65999984741211,25.625825634373328,,,,,NOG,0,0
2019-01-30,25.20000076293945,26.20000076293945,24.79999923706055,26.10000038146973,26.10000038146973,373800,1.4000015258788991,-0.007604519444585844,25.620000076293945,25.735448484468364,,,,,NOG,0,0
2019-01-31,25.899999618530273,26.60000038146973,24.70000076293945,25.29999923706055,25.29999923706055,345100,1.8999996185302805,-0.015564261245303856,25.539999771118165,25.640880003755658,,,,,NOG,0,0
2019-02-01,25.399999618530273,25.899999618530273,24.899999618530273,25.399999618530273,25.399999618530273,418000,1.0,-0.03422051880754606,25.35999984741211,25.591082106843842,,,,,NOG,0,0
2019-02-04,25.0,25.60000038146973,24.70000076293945,25.20000076293945,25.20000076293945,220700,0.8999996185302805,0.008000030517578027,25.4,25.51334727324923,,,,,NOG,0,0
2019-02-05,25.0,25.10000038146973,23.899999618530273,24.399999618530273,24.399999618530273,474100,1.2000007629394567,-0.02400001525878903,25.279999923706054,25.298931550569254,,,,,NOG,0,0
2019-02-06,24.10000038146973,24.10000038146973,22.60000038146973,22.79999923706055,22.79999923706055,521000,1.5,-0.12643682360832798,24.61999969482422,24.8298299673197,,25.109199856793328,,,NOG,0,0
2019-02-07,22.70000076293945,22.70000076293945,21.5,22.100000381469727,22.100000381469727,531900,1.2000007629394496,-0.12648217201933054,23.979999923706053,24.327950795496577,,24.751287333520878,,,NOG,0,0
2019-02-08,21.799999237060547,22.0,21.0,21.799999237060547,21.799999237060547,539200,1.0,-0.14173230061166564,23.25999984741211,23.871038181361182,,24.414416833455693,,,NOG,0,0
2019-02-11,22.0,22.60000038146973,21.5,22.5,22.5,281500,1.1000003814697301,-0.10714288417444118,22.719999694824217,23.626671054188105,,24.203739991812473,,,NOG,0,0
2019-02-12,23.20000076293945,23.899999618530273,22.79999923706055,23.29999923706055,23.29999923706055,393000,1.100000381469723,-0.045081983551931715,22.499999618530275,23.56911253215652,,24.10747430323299,,,NOG,0,0
2019-02-13,23.20000076293945,24.5,23.0,24.20000076293945,24.20000076293945,405700,1.5,0.061403577751145244,22.779999923706054,23.6792236352493,,24.11704683300824,,,NOG,0,0
2019-02-14,23.79999923706055,25.399999618530273,23.79999923706055,25.20000076293945,25.20000076293945,509100,1.600000381469723,0.14027150805250632,23.4,23.9425783666095,,24.226190204649633,,,NOG,0,0
2019-02-15,25.5,26.10000038146973,25.20000076293945,25.60000038146973,25.60000038146973,317000,0.8999996185302805,0.17431198520177404,24.160000228881835,24.22774121253452,,24.36142036391963,,,NOG,0,0
2019-02-19,25.20000076293945,25.899999618530273,25.0,25.399999618530273,25.399999618530273,280300,0.8999996185302734,0.1288888719346788,24.74000015258789,24.42835031197706,,24.461499441839365,,,NOG,0,0
2019-02-20,25.29999923706055,26.0,24.899999618530273,25.60000038146973,25.60000038146973,389000,1.1000003814697266,0.09871249870046528,25.200000381469728,24.62796427459353,,24.569115241593785,,,NOG,0,0
2019-02-21,25.5,25.70000076293945,24.0,24.20000076293945,24.20000076293945,359900,1.7000007629394496,0.0,25.200000381469728,24.555321170852437,,24.534828502596646,,,NOG,0,0
2019-02-22,24.5,25.10000038146973,24.29999923706055,24.79999923706055,24.79999923706055,259700,0.8000011444091797,-0.01587307594320253,25.120000076293945,24.5967258496233,,24.559072904590344,,,NOG,0,0
2019-02-25,24.899999618530273,24.899999618530273,23.399999618530273,23.399999618530273,23.399999618530273,396500,1.5,-0.08593752852175351,24.679999923706056,24.39473055569982,,24.454614828729188,,,NOG,0,0
2019-02-26,23.29999923706055,23.79999923706055,22.200000762939453,23.0,23.0,470600,1.5999984741210973,-0.09448817537695475,24.2,24.15981291637442,,24.325229691937594,,,NOG,0,0
2019-02-27,23.29999923706055,24.5,23.29999923706055,24.20000076293945,24.20000076293945,356700,1.2000007629394496,-0.05468748428393211,23.920000076293945,24.166569916554533,24.4344965977058,24.314223177178064,0.12027342052773449,0.12027342052773449,NOG,0,0
