Date,open,high,low,close,adj_close,volume,high_low,pct_change,mdav5,ema5,ema26,ema12,macd,macd_signalline,Ticker,hour,minute
2019-03-08,95.26000213623048,95.4499969482422,93.83999633789062,94.30999755859376,87.12306213378906,3334100,1.6100006103515767,-0.03251965499955056,96.61999816894532,96.51839214302633,95.76637403400598,96.18283251367517,-0.41645847966918836,-0.4888085402043281,PSX,0,0
2019-03-11,95.13999938964844,96.8000030517578,94.81999969482422,96.66999816894531,89.30321502685547,2257400,1.9800033569335795,-0.006270644238188683,96.497998046875,96.54371125224763,95.81267393659664,96.22294538630508,-0.4102714497084463,-0.47598782238964404,PSX,0,0
2019-03-12,97.04000091552734,98.23999786376952,96.75,97.38999938964844,89.9683609008789,2362600,1.489997863769517,-0.0007180864834074319,96.48399810791015,96.68499847410054,95.89236131582821,96.31852211701194,-0.4261608011837268,-0.468337680850714,PSX,0,0
2019-03-13,98.0500030517578,98.3499984741211,97.37999725341795,98.08000183105469,90.60577392578124,2294500,0.9700012207031392,0.0049180216893893736,96.57999877929687,96.9178275161354,96.00141177388416,96.46206597798762,-0.4606542041034629,-0.46721794966520314,PSX,0,0
2019-03-14,98.25,98.66999816894531,97.6500015258789,98.47000122070312,90.9660415649414,1663000,1.0199966430664062,0.020943244924547244,96.98399963378907,97.17682763816845,96.12291052775498,96.62494966443543,-0.5020391366804517,-0.4720706002111138,PSX,0,0
2019-03-15,98.0,99.8000030517578,97.9000015258789,98.5199966430664,91.0122299194336,3785800,1.900001525878892,0.044639934483388544,97.8259994506836,97.4009086810611,96.23947024253404,96.77803337704222,-0.5385631345081805,-0.4809860384114122,PSX,0,0
2019-03-18,98.5999984741211,99.2699966430664,97.75,98.72000122070312,91.1969985961914,2530800,1.5199966430664062,0.02120621938153544,98.23600006103516,97.62093708060392,96.35870574622945,96.93430452643821,-0.5755987802087645,-0.4932537778907511,PSX,0,0
2019-03-19,99.29000091552734,100.41000366210938,98.55999755859376,98.88999938964844,91.35404205322266,2932600,1.8500061035156108,0.015401871707659609,98.53600006103515,97.83259147040054,96.4790537180895,97.09112398906203,-0.6120702709725236,-0.5082160202083793,PSX,0,0
2019-03-20,98.63999938964844,99.30999755859376,97.8499984741211,98.18000030517578,90.69815063476562,3292600,1.4599990844726705,0.0010195454989443409,98.55599975585938,97.89052579055259,96.55908275455693,97.17815271586905,-0.6190699613121211,-0.5218227731000522,PSX,0,0
2019-03-21,98.04000091552734,99.13999938964844,97.87000274658205,98.5500030517578,91.03997039794922,2124000,1.269996643066392,0.000812708036273424,98.5720001220703,98.00049062411149,96.65182635779166,97.28747002486402,-0.6356436670723582,-0.535483004030077,PSX,0,0
2019-03-22,97.72000122070312,97.9800033569336,95.4800033569336,95.9800033569336,88.66580200195312,1856900,2.5,-0.025781457278407416,98.06400146484376,97.66361010386446,96.62082656855843,97.18357026516836,-0.5627436966099282,-0.5386905014423775,PSX,0,0
2019-03-25,95.76000213623048,95.97000122070312,94.93000030517578,95.86000061035156,88.5549545288086,1357500,1.0400009155273438,-0.028970734871236803,97.49200134277343,97.36290985755797,96.58603672217356,97.07865769179004,-0.49262096961648183,-0.5333640195366354,PSX,0,0
2019-03-26,96.66000366210938,98.30999755859376,96.66000366210938,98.0199966430664,90.55033111572266,2284700,1.6499938964843892,-0.008797760005318178,97.31800079345703,97.47245427438516,96.6510417207841,97.15309847435317,-0.5020567535690788,-0.5297999901729845,PSX,0,0
2019-03-27,97.75,98.29000091552734,96.97000122070312,97.2699966430664,89.85749816894531,1657400,1.3199996948242188,-0.009268683649411469,97.13600006103516,97.43870364550955,96.67886965354002,97.1623228507547,-0.48345319721468627,-0.524595882697899,PSX,0,0
2019-03-28,96.80999755859376,97.2699966430664,95.16000366210938,95.66999816894531,88.37942504882812,2524800,2.1099929809570312,-0.02922392590300127,96.55999908447265,97.14386341486728,96.63386777668349,97.04479770672982,-0.41092993004633627,-0.5119876670421156,PSX,0,0
2019-03-29,96.61000061035156,96.91000366210938,94.4800033569336,95.16999816894531,87.91753387451172,2900400,2.4300003051757812,-0.008439196517107228,96.397998046875,96.81483381016392,96.56906071568228,96.8974211925614,-0.3283604768791122,-0.49183920204067805,PSX,0,0
2019-04-01,96.01000213623048,96.29000091552734,94.66000366210938,95.06999969482422,87.82515716552734,2635300,1.6299972534179688,-0.008241180486901256,96.23999786376953,96.52398977306068,96.50317233163953,96.75401083800068,-0.25083850636114846,-0.46565012277200474,PSX,0,0
2019-04-02,95.33999633789062,95.77999877929688,93.87000274658205,94.5199966430664,87.31706237792969,2594800,1.9099960327148295,-0.03570686819091662,95.53999786376953,96.1899542126245,96.41660431569505,96.5789643427654,-0.16236002707034913,-0.43297540153973535,PSX,0,0
2019-04-03,94.95999908447266,96.37000274658205,94.83000183105469,95.04000091552734,87.79743194580078,2096100,1.540000915527358,-0.02292592454857023,95.09399871826172,95.998277777833,96.35690875004691,96.458551087201,-0.10164233715408955,-0.39755345406828124,PSX,0,0
2019-04-04,95.55999755859376,96.87000274658205,94.56999969482422,96.86000061035156,89.4787368774414,2146800,2.3000030517578267,0.01243854922122356,95.33199920654297,96.14190921027634,96.37858784999081,96.48992033094902,-0.11133248095821102,-0.36716423145455945,PSX,0,0
2019-04-05,96.83999633789062,98.12000274658205,96.33000183105469,97.79000091552734,90.33788299560548,2705200,1.790000915527358,0.02752976584339173,95.85599975585937,96.41660862949408,96.43904205267724,96.5913850873655,-0.15234303468825772,-0.3444957628384708,PSX,0,0
2019-04-08,97.87999725341795,98.86000061035156,97.20999908447266,98.3000030517578,90.80901336669922,2332400,1.6500015258789062,0.03397495999407196,96.50200042724609,96.73052433498445,96.5182921873239,96.72458469692572,-0.20629250960182333,-0.32999230603375435,PSX,0,0
2019-04-09,97.63999938964844,98.23999786376952,96.95999908447266,97.37000274658205,89.94988250732422,2352800,1.2799987792968608,0.030152413030102077,97.07200164794922,96.83710877704571,96.5543626506166,96.77484788969447,-0.22048523907787398,-0.31855683654094524,PSX,0,0
2019-04-10,97.9000015258789,99.33999633789062,97.63999938964844,98.61000061035156,91.09538269042969,1792100,1.6999969482421875,0.03756318005593595,97.78600158691407,97.13260162346026,96.6409600342515,96.91762780185378,-0.2766677676022766,-0.3142017751604265,PSX,0,0
2019-04-11,98.7699966430664,99.66000366210938,98.16000366210938,98.51000213623048,91.00301361083984,1486200,1.5,0.017035072091889703,98.11600189208984,97.36217541589055,96.71929801818709,97.04141000328133,-0.32211198509423866,-0.315020923104218,PSX,0,0
2019-04-12,99.55999755859376,99.7300033569336,96.95999908447266,97.16999816894531,89.76512145996094,2223700,2.7700042724609375,-0.006340214278348855,97.99200134277343,97.33014505617484,96.73809674174801,97.05139761938284,-0.3133008776348305,-0.31484343357082756,PSX,0,0
2019-04-15,96.83999633789062,97.16000366210938,96.04000091552734,96.23999786376952,88.9059829711914,1934400,1.1200027465820312,-0.02095640427039014,97.58000030517579,97.1484499879872,96.71741764870875,96.98842222962377,-0.2710045809150188,-0.3103341318219537,PSX,0,0
2019-04-16,96.1500015258789,96.36000061035156,94.62000274658205,95.9800033569336,88.66580200195312,1829600,1.739997863769517,-0.014275510646348355,97.3020004272461,96.95370542667757,96.68693963843526,96.91020952359196,-0.22326988515669655,-0.30140417648686424,PSX,0,0
2019-04-17,96.66000366210938,97.20999908447266,95.94000244140624,96.45999908447266,89.10921478271484,1591600,1.2699966430664205,-0.02180316772436708,96.87200012207032,96.87141981937371,96.67760007977047,96.87531353578821,-0.1977134560177376,-0.2907961219489264,PSX,0,0
2019-04-18,96.45999908447266,96.75,94.8499984741211,95.41999816894531,88.14847564697266,2400100,1.9000015258789062,-0.03136751026811235,96.25399932861328,96.62951322963627,96.62605668264264,96.7625776821351,-0.13652099949246121,-0.275049334781713,PSX,0,0
2019-04-22,96.19000244140624,97.37999725341795,95.83000183105469,97.13999938964844,89.7374038696289,1927300,1.549995422363267,-0.000308779065646303,96.24799957275391,96.71459513011833,96.64703801940279,96.79179878293304,-0.14476076353025746,-0.26177830791002044,PSX,0,0
2019-04-23,97.37999725341795,97.91999816894531,96.58999633789062,97.4000015258789,89.97758483886719,2461000,1.3300018310546875,0.01205320307884139,96.48000030517578,96.82883050710107,96.67766122896245,96.83886410503072,-0.16120287606827333,-0.25155282961732967,PSX,0,0
2019-04-24,97.36000061035156,97.36000061035156,94.04000091552734,94.27999877929688,87.0953598022461,2974100,3.3199996948242188,-0.017711926856224025,96.13999938964844,96.40402218934726,96.58050071627005,96.64093947357352,-0.06043875730347281,-0.23215470091633167,PSX,0,0
2019-04-25,94.1500015258789,96.04000091552734,93.52999877929688,95.22000122070312,87.9637222290039,2745400,2.5100021362304688,-0.01285492815197753,95.89199981689453,96.20668418837367,96.52556069381447,96.53107864711882,-0.005517953304348566,-0.20918547120913203,PSX,0,0
2019-04-26,94.8499984741211,95.52999877929688,94.0,94.91999816894531,87.68658447265625,2091500,1.529998779296875,-0.005239922425502197,95.79199981689453,95.99223545633328,96.46094064377365,96.40656572848646,0.05437491528719818,-0.1825100608034155,PSX,0,0
2019-04-29,95.25,95.91999816894531,94.87999725341795,95.36000061035156,88.0930404663086,2651200,1.040000915527358,-0.01832416954817695,95.43600006103516,95.88686254708814,96.41677224735858,96.32571086857334,0.09106137878524123,-0.1548549254696565,PSX,0,0
2019-04-30,95.5,96.63999938964844,93.6500015258789,94.2699966430664,87.08611297607422,3303300,2.9899978637695312,-0.032135468716692595,94.80999908447265,95.61738396954905,96.33091078455229,96.16694488408298,0.16396590046930726,-0.12266063106614443,PSX,0,0
2019-05-01,94.25,94.88999938964844,91.77999877929688,91.83999633789062,84.8412857055664,3350700,3.1100006103515625,-0.025880530280805614,94.3219985961914,94.98781755978328,96.1518240382135,95.83287101622605,0.3189530219874541,-0.07811043325735839,PSX,0,0
2019-05-02,91.75,91.95999908447266,88.87000274658203,89.0999984741211,82.31009674072266,3708800,3.089996337890625,-0.06427224024880007,93.097998046875,94.00651203495741,95.87141090677392,95.31318915028237,0.5582217564915481,-0.013973407218498355,PSX,0,0
2019-05-03,89.88999938964844,90.56999969482422,89.52999877929688,89.55999755859375,82.73503112792969,2811100,1.0400009155273438,-0.056468767423261124,92.02599792480468,93.2654248138031,95.62112266313757,94.8692413167883,0.7518813463492648,0.0631573556739664,PSX,0,0
2019-05-06,88.31999969482422,88.69999694824219,86.9800033569336,87.02999877929688,80.39783477783203,3427500,1.7199935913085938,-0.08735316260788628,90.35999755859375,92.22618541759427,95.28131927931948,94.26446894842282,1.0168503308966592,0.1591373436684888,PSX,0,0
2019-05-07,86.4000015258789,86.66000366210938,84.8499984741211,86.55000305175781,79.95442199707031,3421700,1.8100051879882812,-0.08189240207521087,88.81599884033203,91.28015371563228,94.93683753918576,93.66945580688224,1.2673817323035195,0.2706000645401796,PSX,0,0
2019-05-08,86.66999816894531,87.0,85.4800033569336,85.9000015258789,79.35395050048828,3095300,1.5199966430664062,-0.064677652624471,87.62799987792968,90.38346065112556,94.58116145660456,93.07032513037174,1.5108363262328197,0.3952661919058534,PSX,0,0
2019-05-09,85.45999908447266,86.05999755859375,83.72000122070312,85.75,79.21537780761719,3393700,2.339996337890625,-0.03759829055788688,86.95800018310547,89.6112164679953,94.234385429849,92.5059359600244,1.7284494698245965,0.5292057847955297,PSX,0,0
2019-05-10,85.76000213623047,87.12000274658203,84.55000305175781,86.6500015258789,80.04680633544922,3094900,2.5699996948242188,-0.03249197777328183,86.3760009765625,89.11768024952201,93.93722975464088,92.05452910987276,1.8827006447681214,0.6651226636756983,PSX,0,0
2019-05-13,85.5999984741211,86.61000061035156,84.7300033569336,85.79000091552734,79.25233459472656,3065600,1.8799972534179688,-0.014247898420037042,86.1280014038086,88.56306665748627,93.61870441853247,91.57170401742233,2.0470004011101395,0.8038315809872879,PSX,0,0
2019-05-14,86.13999938964844,87.4000015258789,86.05000305175781,86.91999816894531,80.29621887207031,2450300,1.3499984741210938,0.004274896453038357,86.20200042724609,88.28922175727615,93.35734891098835,91.213237444278,2.1441114667103562,0.9383143083664632,PSX,0,0
2019-05-15,86.70999908447266,87.6500015258789,86.1500015258789,87.30000305175781,80.64726257324219,2059900,1.5,0.01629801748491344,86.48200073242188,88.12435189670252,93.1214833305085,90.91172013456794,2.2097631959405533,1.0658473122852146,PSX,0,0
2019-05-16,87.5,88.7699966430664,87.5,88.30000305175781,81.57107543945312,2645700,1.2699966430664062,0.029737882934258053,86.99200134277343,88.15362710050498,92.93409719008389,90.71051126995889,2.2235859201250037,1.181939140163284,PSX,0,0
2019-05-17,86.55999755859375,86.73999786376953,84.72000122070312,84.80999755859375,79.1537857055664,2562400,2.0199966430664062,-0.01115623059514037,86.6240005493164,87.59635533104138,92.61893128802178,90.25598429141805,2.362946996603739,1.300331767743125,PSX,0,0
2019-05-20,84.62999725341797,85.66999816894531,84.30000305175781,84.5199966430664,78.88312530517578,2106500,1.3699951171875,-0.004658655059674999,86.36999969482422,87.0836287456912,92.30529267040669,89.81417906413547,2.491113606271213,1.4196747176579325,PSX,0,0
2019-05-21,84.69999694824219,86.5999984741211,84.68000030517578,86.16000366210938,80.41375732421875,2722600,1.9199981689453125,0.0014638105479873875,86.21800079345704,86.9296911973956,92.06771200239122,89.53275030999937,2.534961692391846,1.5314265475639632,PSX,0,0
2019-05-22,85.7300033569336,86.29000091552734,85.30000305175781,85.5999984741211,79.89111328125,2111600,0.9899978637695312,-0.009376006920327473,85.87799987792968,86.70807570228833,91.81807151475212,89.22989484739837,2.58817666735375,1.6372918004928583,PSX,0,0
2019-05-23,84.30000305175781,84.3499984741211,82.01000213623047,82.2699966430664,76.78318786621094,3020000,2.339996337890625,-0.05869589860680502,84.6719985961914,85.96839574441286,91.45010974850196,88.69396907362331,2.756140674878651,1.7493579335272385,PSX,0,0
2019-05-24,83.01000213623047,83.72000122070312,82.23999786376953,82.94000244140625,77.40850067138672,2661600,1.4800033569335938,-0.02204929326655003,84.29799957275391,85.46366346203833,91.12264041770918,88.25093733527783,2.8717030824313525,1.8617560526856831,PSX,0,0
2019-05-28,82.93000030517578,83.26000213623047,82.36000061035156,82.5199966430664,77.01651763916016,3105100,0.9000015258789062,-0.023662952739185505,83.8979995727539,84.97305227272429,90.7920872708261,87.80971062323833,2.9823766475877704,1.973965108340054,PSX,0,0
2019-05-29,81.76000213623047,82.79000091552734,81.55000305175781,82.75,77.23118591308594,2232000,1.2399978637695312,-0.03957744939464847,83.21599884033203,84.60254352736307,90.48350146570459,87.42018827619654,3.063313189508051,2.0830285042136563,PSX,0,0
2019-05-30,82.41999816894531,83.0199966430664,81.33000183105469,82.05999755859375,76.58719635009766,2449600,1.6899948120117188,-0.041355249607314626,82.50799865722657,84.17878583422004,90.1607108925471,87.00755903199283,3.1531518605542743,2.1901545130352553,PSX,0,0
2019-05-31,80.73999786376953,81.7699966430664,80.23999786376953,80.80000305175781,75.41124725341797,2785000,1.529998779296875,-0.017867721449433382,82.21399993896485,83.6156553353918,89.80246614856335,86.52972668803365,3.2727394605297064,2.2985164940130125,PSX,0,0
2019-06-03,80.91999816894531,82.2699966430664,80.5999984741211,82.19999694824219,76.71785736083984,3144800,1.6699981689453125,-0.008922060297728573,82.06599884033203,83.37971225861698,89.51186978024081,86.1964593614747,3.3154104187661204,2.400293364161705,PSX,0,0
2019-06-04,83.16999816894531,84.23999786376953,83.12999725341797,84.12000274658203,78.50981903076172,2781800,1.1100006103515625,0.019389365260553904,82.38600006103516,83.50309401194936,89.30601567861652,86.036638441156,3.2693772374605174,2.4872690318681254,PSX,0,0
2019-06-05,84.66999816894531,84.87999725341797,82.80000305175781,84.83000183105469,79.17245483398438,3097000,2.0799942016601562,0.025135816548033985,82.8020004272461,83.72424532310714,89.13532246013078,85.94377009513804,3.191552364992745,2.5577464314481504,PSX,0,0
2019-06-06,84.7699966430664,85.94999694824219,83.91999816894531,84.9000015258789,79.23780059814453,2837200,2.029998779296875,0.034608973488601924,83.37000122070313,83.92020469612349,88.97398524683767,85.86344016674236,3.1105450800953065,2.613060955217928,PSX,0,0
2019-06-07,85.3499984741211,85.94000244140625,84.4800033569336,85.5199966430664,79.81644439697266,2623700,1.4599990844726562,0.05841565156389894,84.31399993896484,84.18683669395658,88.84255036054597,85.83700927370218,3.0055410868437917,2.6523311136425516,PSX,0,0
2019-06-10,85.80000305175781,86.7699966430664,85.66999816894531,85.9000015258789,80.17109680175781,3026700,1.0999984741210938,0.04501219872025075,85.05400085449219,84.47236417190118,88.73069098332182,85.84185689031357,2.8888340930082563,2.67599342088119,PSX,0,0
2019-06-11,86.55999755859375,87.19000244140625,84.70999908447266,84.70999908447266,79.06045532226562,2736700,2.4800033569335938,0.00701359776779209,85.17200012207032,84.51196999135175,88.57799583618052,85.75475675983414,2.8232390763463826,2.690724715328098,PSX,0,0
2019-06-12,84.33999633789062,85.41000366210938,82.94000244140625,83.25,77.69783020019531,3232800,2.470001220703125,-0.018625475702138905,84.85599975585937,84.30164165641222,88.37584285790498,85.56201341506632,2.813829442838667,2.703040250975129,PSX,0,0
2019-06-13,84.08999633789062,85.73999786376953,84.0199966430664,85.23999786376953,79.55510711669922,3029700,1.720001220703125,0.004004484174969791,84.9239990234375,84.45803435952683,88.25697124329783,85.53723471113867,2.7197365321591604,2.7047104970653524,PSX,0,0
2019-06-14,85.22000122070312,85.87999725341797,84.5999984741211,85.58999633789062,79.88177490234375,1830500,1.279998779296875,0.0008185093418364708,84.93799896240235,84.64669469115248,88.15596116905274,85.541294549615,2.6146666194377417,2.695703109936025,PSX,0,0
2019-06-17,85.48999786376953,86.48999786376953,85.48999786376953,85.91000366210938,80.1804428100586,2003400,1.0,0.00011657578196655471,84.93999938964843,84.85724618807747,88.07096804623589,85.56966486379176,2.5013031824441327,2.6762572894558114,PSX,0,0
2019-06-18,86.33999633789062,87.70999908447266,86.33999633789062,86.80000305175781,81.0110855102539,2336600,1.3700027465820312,0.024672640450110528,85.35800018310547,85.1810390009534,88.02291000330362,85.6643311341567,2.3585788691469247,2.644480876639838,PSX,0,0
2019-06-19,86.91999816894531,87.9800033569336,86.3499984741211,87.5999984741211,81.75772094726562,2901700,1.6300048828125,0.052252305329629545,86.22799987792969,85.58419891549563,88.00693115486295,85.81326474067474,2.1936664141882147,2.599388484241446,PSX,0,0
2019-06-20,89.06999969482422,91.27999877929688,88.5999984741211,90.83000183105469,84.77230834960938,4082600,2.6800003051757812,0.06557971476623181,87.34600067138672,86.45849940566471,88.11351561140306,86.19925400180313,1.914261609599933,2.53086082523122,PSX,0,0
2019-06-21,91.4000015258789,91.91999816894531,90.0,90.58000183105469,84.53897857666016,6129800,1.9199981689453125,0.05830120424852714,88.34400177001953,87.14541647934078,88.20657050369536,86.53630425249285,1.6702662512025057,2.4447844428831718,PSX,0,0
2019-06-24,90.36000061035156,91.23999786376952,89.33999633789062,89.76000213623047,83.77366638183594,2360800,1.900001525878892,0.04481421461202717,89.11400146484375,87.58118075695751,88.26513748058595,86.78432832229144,1.4808091582945053,2.3483698524794248,PSX,0,0
2019-06-25,89.41999816894531,90.5999984741211,89.05999755859375,89.83000183105469,83.8390121459961,3343800,1.5400009155273438,0.03490789708507536,89.72000122070312,87.95598427035955,88.32409630374853,87.01865215796654,1.3054441457819905,2.2440606687038955,PSX,0,0
2019-06-26,91.0,93.51000213623048,90.52999877929688,92.76000213623048,86.57359313964844,3816200,2.980003356933608,0.05890418833334521,90.752001953125,88.75665391654506,88.4911194815695,87.46036625526371,1.0307532263057908,2.122712530286039,PSX,0,0
2019-06-27,92.66000366210938,92.9499969482422,91.54000091552734,91.75,85.6309585571289,2086400,1.409996032714858,0.010128899687128712,90.93600158691406,89.25554493142712,88.6137491713196,87.79038759376628,0.8233615775533139,1.992760670312151,PSX,0,0
2019-06-28,92.12999725341795,93.63999938964844,92.01000213623048,93.54000091552734,87.30156707763672,4442600,1.6299972534179545,0.032678281042530566,91.52800140380859,89.9696209299376,88.79901128434707,88.23272679942838,0.5662844849186968,1.8500964875614003,PSX,0,0
2019-07-01,94.86000061035156,95.33000183105469,93.62000274658205,94.05999755859376,87.78688049316406,2668700,1.709999084472642,0.04790543716967233,92.38800048828125,90.65135036897021,88.99674907130655,88.68103570510709,0.31571336619946067,1.6966421401093834,PSX,0,0
2019-07-02,93.72000122070312,96.1500015258789,93.05999755859376,95.72000122070312,89.33616638183594,4112200,3.090003967285142,0.06556797480231724,93.56600036621094,91.49612551187906,89.24930855982116,89.2225584906087,0.026750069212454264,1.5296372268574656,PSX,0,0
2019-07-03,96.0,97.04000091552734,95.86000061035156,97.0199966430664,90.54947662353516,2035500,1.1800003051757812,0.0459248985712466,94.41799926757812,92.41677070127612,89.54106100332461,89.82242676490914,-0.2813657615845244,1.3485215981151697,PSX,0,0
2019-07-05,96.68000030517578,97.3499984741211,95.68000030517578,96.8000030517578,90.34414672851562,1956000,1.6699981689453125,0.05504070316160603,95.4279998779297,93.14730942692893,89.81346137492471,90.35921737363546,-0.5457559987107459,1.1590794072288684,PSX,0,0
