Date,open,high,low,close,adj_close,volume,high_low,pct_change,mdav5,ema5,ema26,ema12,macd,macd_signalline,Ticker,hour,minute
2019-01-22,105.58000183105469,105.91999816894531,101.20999908447266,101.45999908447266,97.20923614501952,2429700,4.709999084472656,,,,,,,,FANG,0,0
2019-01-23,102.69000244140624,103.19000244140624,100.01000213623048,101.33000183105469,97.0846939086914,1464900,3.180000305175753,,,,,,,,FANG,0,0
2019-01-24,101.4000015258789,102.9800033569336,100.98999786376952,101.55999755859376,97.30506134033205,2267500,1.9900054931640767,,,,,,,,FANG,0,0
2019-01-25,102.11000061035156,103.22000122070312,101.43000030517578,102.20999908447266,97.9278335571289,2364300,1.7900009155273438,,,,,,,,FANG,0,0
2019-01-28,100.79000091552734,101.27999877929688,99.23999786376952,100.3000030517578,96.09784698486328,1631900,2.040000915527358,,101.37200012207032,101.30931016343355,,,,,FANG,0,0
2019-01-29,101.19000244140624,101.81999969482422,99.68000030517578,100.16000366210938,95.96371459960938,1505100,2.1399993896484375,-0.012812790171008448,101.11200103759765,101.02130760617479,,,,,FANG,0,0
2019-01-30,102.23999786376952,102.54000091552734,100.08000183105469,102.26000213623048,97.9757308959961,1287600,2.4599990844726562,0.00917793476428641,101.29800109863281,101.30767718956855,,,,,FANG,0,0
2019-01-31,102.5999984741211,104.61000061035156,101.83000183105469,103.12000274658205,98.7997055053711,2240300,2.779998779296875,0.015360394870020277,101.61000213623046,101.70126812009339,,,,,FANG,0,0
2019-02-01,103.4000015258789,104.41999816894531,102.31999969482422,102.88999938964844,98.57933807373048,1274800,2.0999984741210938,0.006652904418859684,101.74600219726562,101.94701796461379,,,,,FANG,0,0
2019-02-04,102.2699966430664,104.75,100.3499984741211,104.5500030517578,100.1697998046875,2025300,4.400001525878906,0.04237298698758152,102.59600219726562,102.46441061387259,,,,,FANG,0,0
2019-02-05,103.93000030517578,104.16000366210938,101.66000366210938,101.87999725341795,97.61165618896484,2340800,2.5,0.017172548980947555,102.94000091552735,102.35186049307735,,,,,FANG,0,0
2019-02-06,101.0999984741211,102.5500030517578,99.83999633789062,101.6500015258789,97.39128112792969,1347000,2.7100067138671733,-0.005965250401518518,102.81800079345703,102.22010696339956,,102.0825168292289,,,FANG,0,0
2019-02-07,100.88999938964844,101.25,97.66999816894531,97.95999908447266,93.85588073730469,1892700,3.5800018310546875,-0.050038861378970845,101.78600006103515,101.43688612601264,,101.59218684600222,,,FANG,0,0
2019-02-08,97.81999969482422,98.45999908447266,95.08000183105469,96.5999984741211,92.55286407470705,1908900,3.3799972534179688,-0.061133236607006425,100.52799987792969,100.5626466755256,,101.02236074353794,,,FANG,0,0
2019-02-11,96.13999938964844,98.12000274658205,94.86000061035156,97.86000061035156,93.76007843017578,1374200,3.260002136230483,-0.06398856129301933,99.18999938964843,100.08094028420066,,100.6743508256584,,,FANG,0,0
2019-02-12,99.33999633789062,100.77999877929688,98.23999786376952,98.68000030517578,94.54573059082031,1580200,2.540000915527358,-0.03140942094261012,98.55,99.83409917205127,,100.46191432203318,,,FANG,0,0
2019-02-13,99.33999633789062,102.0,99.01000213623048,101.0199966430664,96.78767395019531,1569200,2.989997863769517,-0.006197753749039414,98.4239990234375,100.04107795579932,,100.51965196434739,,,FANG,0,0
2019-02-14,100.5999984741211,104.68000030517578,100.5,103.83000183105469,99.47994995117188,1827600,4.180000305175781,0.059922395588706046,99.5979995727539,100.69721027863856,,100.85327903358757,,,FANG,0,0
2019-02-15,105.0,106.94000244140624,104.08999633789062,105.5,101.08000183105469,2132400,2.850006103515611,0.09213261892646218,101.37799987792968,101.52354006854326,,101.31067615218053,,,FANG,0,0
2019-02-19,104.51000213623048,105.9000015258789,103.1999969482422,104.8000030517578,100.4093246459961,2466600,2.7000045776367045,0.07091766908847119,102.76600036621093,102.08424262785752,,101.64691300374477,,,FANG,0,0
2019-02-20,104.0,107.93000030517578,103.48999786376952,106.4499969482422,102.11198425292969,3395400,4.440002441406264,0.08002744930762651,104.31999969482422,102.82803596888408,,102.10092028822054,,,FANG,0,0
2019-02-21,105.05999755859376,106.44000244140624,101.06999969482422,102.13999938964844,97.97762298583984,2724800,5.370002746582017,0.012294427452165468,104.54400024414062,102.71124771184341,,102.10455031366898,,,FANG,0,0
2019-02-22,103.19000244140624,104.63999938964844,102.63999938964844,104.02999877929688,99.79061889648438,1874300,2.0,0.0031229302534327985,104.58399963378906,102.93440814944555,,102.28059291774142,,,FANG,0,0
2019-02-25,103.38999938964844,105.37999725341795,102.8499984741211,105.29000091552734,100.99925994873048,1707600,2.529998779296861,-0.00079879185656484,104.54199981689453,103.3320084031929,,102.55180697530844,,,FANG,0,0
